设备状态统计_历史状态明细,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
23,L13,#44,GW252/13600,(3)待机状态,3,2025-11-25 17:13:10,2025-11-25 17:13:49,39,0.01
24,L13,#44,GW252/13600,(2)停机状态,2,2025-11-25 17:04:07,2025-11-25 17:13:10,543,0.15
25,L13,#44,GW252/13600,(1)停机过程,1,2025-11-25 17:03:01,2025-11-25 17:04:07,66,0.02
26,L13,#44,GW252/13600,(5)发电状态,5,2025-11-25 13:32:54,2025-11-25 17:03:01,12607,3.5
27,L13,#44,GW252/13600,(4)启机状态,4,2025-11-25 13:32:11,2025-11-25 13:32:54,43,0.01
28,L13,#44,GW252/13600,(3)待机状态,3,2025-11-25 13:31:37,2025-11-25 13:32:11,34,0.01
29,L13,#44,GW252/13600,(2)停机状态,2,2025-11-25 13:10:07,2025-11-25 13:31:37,1290,0.36
30,L13,#44,GW252/13600,(1)停机过程,1,2025-11-25 13:09:13,2025-11-25 13:10:07,54,0.02
31,L13,#44,GW252/13600,(5)发电状态,5,2025-11-25 12:59:47,2025-11-25 13:09:13,566,0.16
32,L13,#44,GW252/13600,(4)启机状态,4,2025-11-25 12:59:05,2025-11-25 12:59:47,42,0.01
33,L13,#44,GW252/13600,(3)待机状态,3,2025-11-25 12:58:30,2025-11-25 12:59:05,35,0.01
34,L13,#44,GW252/13600,(2)停机状态,2,2025-11-25 10:46:54,2025-11-25 12:58:30,7896,2.19
35,L13,#44,GW252/13600,(1)停机过程,1,2025-11-25 10:46:01,2025-11-25 10:46:54,53,0.01
36,L13,#44,GW252/13600,(5)发电状态,5,2025-11-25 09:42:45,2025-11-25 10:46:01,3796,1.05
37,L13,#44,GW252/13600,(4)启机状态,4,2025-11-25 09:42:11,2025-11-25 09:42:45,34,0.01
38,L13,#44,GW252/13600,(3)待机状态,3,2025-11-25 09:41:39,2025-11-25 09:42:11,32,0.01
39,L13,#44,GW252/13600,(2)停机状态,2,2025-11-25 08:43:24,2025-11-25 09:41:39,3495,0.97
40,L13,#44,GW252/13600,(1)停机过程,1,2025-11-25 08:42:32,2025-11-25 08:43:24,52,0.01
41,L13,#44,GW252/13600,(5)发电状态,5,2025-11-25 06:59:31,2025-11-25 08:42:32,6181,1.72
42,L13,#44,GW252/13600,(4)启机状态,4,2025-11-25 06:58:57,2025-11-25 06:59:31,34,0.01
43,L13,#44,GW252/13600,(3)待机状态,3,2025-11-25 06:58:25,2025-11-25 06:58:57,32,0.01
44,L13,#44,GW252/13600,(2)停机状态,2,2025-11-25 06:04:41,2025-11-25 06:58:25,3224,0.9
45,L13,#44,GW252/13600,(1)停机过程,1,2025-11-25 06:03:48,2025-11-25 06:04:41,53,0.01
46,L13,#44,GW252/13600,(5)发电状态,5,2025-11-25 04:28:43,2025-11-25 06:03:48,5705,1.58
47,L13,#44,GW252/13600,(4)启机状态,4,2025-11-25 04:28:01,2025-11-25 04:28:43,42,0.01
48,L13,#44,GW252/13600,(3)待机状态,3,2025-11-25 04:27:27,2025-11-25 04:28:01,34,0.01
49,L13,#44,GW252/13600,(2)停机状态,2,2025-11-25 04:18:03,2025-11-25 04:27:27,564,0.16
50,L13,#44,GW252/13600,(1)停机过程,1,2025-11-25 04:17:02,2025-11-25 04:18:03,61,0.02
51,L13,#44,GW252/13600,(5)发电状态,5,2025-11-24 22:36:45,2025-11-25 04:17:02,20417,5.67
52,L13,#44,GW252/13600,(4)启机状态,4,2025-11-24 22:34:08,2025-11-24 22:36:45,157,0.04
53,L13,#44,GW252/13600,(3)待机状态,3,2025-11-24 21:56:46,2025-11-24 22:34:08,2242,0.62
54,L13,#44,GW252/13600,(2)停机状态,2,2025-11-24 21:20:06,2025-11-24 21:56:46,2200,0.61
55,L13,#44,GW252/13600,(1)停机过程,1,2025-11-24 21:19:10,2025-11-24 21:20:06,56,0.02
56,L13,#44,GW252/13600,(5)发电状态,5,2025-11-24 13:53:42,2025-11-24 21:19:10,26728,7.42
57,L13,#44,GW252/13600,(4)启机状态,4,2025-11-24 13:52:30,2025-11-24 13:53:42,72,0.02
58,L13,#44,GW252/13600,(3)待机状态,3,2025-11-24 13:51:45,2025-11-24 13:52:30,45,0.01
59,L13,#44,GW252/13600,(2)停机状态,2,2025-11-24 13:43:11,2025-11-24 13:51:45,514,0.14
60,L13,#44,GW252/13600,(1)停机过程,1,2025-11-24 13:41:57,2025-11-24 13:43:11,74,0.02
61,L13,#44,GW252/13600,(5)发电状态,5,2025-11-24 13:38:39,2025-11-24 13:41:57,198,0.06
62,L13,#44,GW252/13600,(4)启机状态,4,2025-11-24 13:37:37,2025-11-24 13:38:39,62,0.02
63,L13,#44,GW252/13600,(3)待机状态,3,2025-11-24 13:36:53,2025-11-24 13:37:37,44,0.01
64,L13,#44,GW252/13600,(2)停机状态,2,2025-11-24 13:32:29,2025-11-24 13:36:53,264,0.07
65,L13,#44,GW252/13600,(1)停机过程,1,2025-11-24 13:31:30,2025-11-24 13:32:29,59,0.02
66,L13,#44,GW252/13600,(5)发电状态,5,2025-11-24 13:30:50,2025-11-24 13:31:30,40,0.01
67,L13,#44,GW252/13600,(4)启机状态,4,2025-11-24 13:29:50,2025-11-24 13:30:50,60,0.02
68,L13,#44,GW252/13600,(3)待机状态,3,2025-11-24 13:29:08,2025-11-24 13:29:50,42,0.01
69,L13,#44,GW252/13600,(2)停机状态,2,2025-11-24 13:23:32,2025-11-24 13:29:08,336,0.09
70,L13,#44,GW252/13600,(1)停机过程,1,2025-11-24 13:22:27,2025-11-24 13:23:32,65,0.02
71,L13,#44,GW252/13600,(5)发电状态,5,2025-11-24 13:18:48,2025-11-24 13:22:27,219,0.06
72,L13,#44,GW252/13600,(4)启机状态,4,2025-11-24 13:17:52,2025-11-24 13:18:48,56,0.02
73,L13,#44,GW252/13600,(3)待机状态,3,2025-11-24 13:17:11,2025-11-24 13:17:52,41,0.01
74,L13,#44,GW252/13600,(2)停机状态,2,2025-11-24 12:37:47,2025-11-24 13:17:11,2364,0.66
75,L13,#44,GW252/13600,(1)停机过程,1,2025-11-24 12:36:37,2025-11-24 12:37:47,70,0.02
76,L13,#44,GW252/13600,(5)发电状态,5,2025-11-24 12:28:43,2025-11-24 12:36:37,474,0.13
77,L13,#44,GW252/13600,(4)启机状态,4,2025-11-24 12:27:37,2025-11-24 12:28:43,66,0.02
78,L13,#44,GW252/13600,(3)待机状态,3,2025-11-24 12:26:50,2025-11-24 12:27:37,47,0.01
79,L13,#44,GW252/13600,(2)停机状态,2,2025-11-24 12:18:54,2025-11-24 12:26:50,476,0.13
80,L13,#44,GW252/13600,(1)停机过程,1,2025-11-24 12:17:43,2025-11-24 12:18:54,71,0.02
81,L13,#44,GW252/13600,(5)发电状态,5,2025-11-23 22:17:39,2025-11-24 12:17:43,50404,14
82,L13,#44,GW252/13600,(4)启机状态,4,2025-11-23 22:15:07,2025-11-23 22:17:39,152,0.04
83,L13,#44,GW252/13600,(3)待机状态,3,2025-11-23 18:50:19,2025-11-23 22:15:07,12288,3.41
84,L13,#44,GW252/13600,(2)停机状态,2,2025-11-23 18:13:38,2025-11-23 18:50:19,2201,0.61
85,L13,#44,GW252/13600,(1)停机过程,1,2025-11-23 18:12:43,2025-11-23 18:13:38,55,0.02
86,L13,#44,GW252/13600,(5)发电状态,5,2025-11-23 13:03:38,2025-11-23 18:12:43,18545,5.15
87,L13,#44,GW252/13600,(4)启机状态,4,2025-11-23 13:02:43,2025-11-23 13:03:38,55,0.02
88,L13,#44,GW252/13600,(3)待机状态,3,2025-11-23 13:02:01,2025-11-23 13:02:43,42,0.01
89,L13,#44,GW252/13600,(2)停机状态,2,2025-11-23 12:58:10,2025-11-23 13:02:01,231,0.06
90,L13,#44,GW252/13600,(1)停机过程,1,2025-11-23 12:57:08,2025-11-23 12:58:10,62,0.02
91,L13,#44,GW252/13600,(5)发电状态,5,2025-11-23 12:53:46,2025-11-23 12:57:08,202,0.06
92,L13,#44,GW252/13600,(4)启机状态,4,2025-11-23 12:52:52,2025-11-23 12:53:46,54,0.02
93,L13,#44,GW252/13600,(3)待机状态,3,2025-11-23 12:52:10,2025-11-23 12:52:52,42,0.01
94,L13,#44,GW252/13600,(2)停机状态,2,2025-11-23 12:48:33,2025-11-23 12:52:10,217,0.06
95,L13,#44,GW252/13600,(1)停机过程,1,2025-11-23 12:47:27,2025-11-23 12:48:33,66,0.02
96,L13,#44,GW252/13600,(5)发电状态,5,2025-11-23 11:38:29,2025-11-23 12:47:27,4138,1.15
97,L13,#44,GW252/13600,(4)启机状态,4,2025-11-23 11:37:39,2025-11-23 11:38:29,50,0.01
98,L13,#44,GW252/13600,(3)待机状态,3,2025-11-23 11:37:00,2025-11-23 11:37:39,39,0.01
99,L13,#44,GW252/13600,(2)停机状态,2,2025-11-23 11:36:58,2025-11-23 11:37:00,2,0
100,L13,#44,GW252/13600,(1)停机过程,1,2025-11-23 11:36:01,2025-11-23 11:36:58,57,0.02
101,L13,#44,GW252/13600,(5)发电状态,5,2025-11-22 13:23:10,2025-11-23 11:36:01,79971,22.21
102,L13,#44,GW252/13600,(4)启机状态,4,2025-11-22 13:22:27,2025-11-22 13:23:10,43,0.01
103,L13,#44,GW252/13600,(3)待机状态,3,2025-11-22 13:21:50,2025-11-22 13:22:27,37,0.01
104,L13,#44,GW252/13600,(2)停机状态,2,2025-11-22 11:59:24,2025-11-22 13:21:50,4946,1.37
105,L13,#44,GW252/13600,(1)停机过程,1,2025-11-22 11:58:24,2025-11-22 11:59:24,60,0.02
106,L13,#44,GW252/13600,(5)发电状态,5,2025-11-22 11:50:18,2025-11-22 11:58:24,486,0.14
107,L13,#44,GW252/13600,(4)启机状态,4,2025-11-22 11:49:37,2025-11-22 11:50:18,41,0.01
108,L13,#44,GW252/13600,(3)待机状态,3,2025-11-22 11:49:02,2025-11-22 11:49:37,35,0.01
109,L13,#44,GW252/13600,(2)停机状态,2,2025-11-22 11:14:13,2025-11-22 11:49:02,2089,0.58
110,L13,#44,GW252/13600,(1)停机过程,1,2025-11-22 11:13:11,2025-11-22 11:14:13,62,0.02
111,L13,#44,GW252/13600,(5)发电状态,5,2025-11-22 10:27:50,2025-11-22 11:13:11,2721,0.76
112,L13,#44,GW252/13600,(4)启机状态,4,2025-11-22 10:27:11,2025-11-22 10:27:50,39,0.01
113,L13,#44,GW252/13600,(3)待机状态,3,2025-11-22 10:26:37,2025-11-22 10:27:11,34,0.01
114,L13,#44,GW252/13600,(2)停机状态,2,2025-11-22 10:02:05,2025-11-22 10:26:37,1472,0.41
115,L13,#44,GW252/13600,(1)停机过程,1,2025-11-22 10:01:12,2025-11-22 10:02:05,53,0.01
116,L13,#44,GW252/13600,(5)发电状态,5,2025-11-21 14:14:38,2025-11-22 10:01:12,71194,19.78
117,L13,#44,GW252/13600,(4)启机状态,4,2025-11-21 14:13:49,2025-11-21 14:14:38,49,0.01
118,L13,#44,GW252/13600,(3)待机状态,3,2025-11-21 14:13:10,2025-11-21 14:13:49,39,0.01
119,L13,#44,GW252/13600,(2)停机状态,2,2025-11-21 13:27:24,2025-11-21 14:13:10,2746,0.76
120,L13,#44,GW252/13600,(1)停机过程,1,2025-11-21 13:26:20,2025-11-21 13:27:24,64,0.02
121,L13,#44,GW252/13600,(5)发电状态,5,2025-11-21 13:14:29,2025-11-21 13:26:20,711,0.2
122,L13,#44,GW252/13600,(4)启机状态,4,2025-11-21 13:13:43,2025-11-21 13:14:29,46,0.01
123,L13,#44,GW252/13600,(3)待机状态,3,2025-11-21 13:13:04,2025-11-21 13:13:43,39,0.01
124,L13,#44,GW252/13600,(2)停机状态,2,2025-11-21 12:00:53,2025-11-21 13:13:04,4331,1.2
125,L13,#44,GW252/13600,(1)停机过程,1,2025-11-21 11:59:50,2025-11-21 12:00:53,63,0.02
126,L13,#44,GW252/13600,(5)发电状态,5,2025-11-17 23:40:58,2025-11-21 11:59:50,303532,84.31
127,L13,#44,GW252/13600,(4)启机状态,4,2025-11-17 23:39:31,2025-11-17 23:40:58,87,0.02
128,L13,#44,GW252/13600,(3)待机状态,3,2025-11-17 23:38:37,2025-11-17 23:39:31,54,0.02
129,L13,#44,GW252/13600,(2)停机状态,2,2025-11-17 23:33:44,2025-11-17 23:38:37,293,0.08
130,L13,#44,GW252/13600,(1)停机过程,1,2025-11-17 23:32:43,2025-11-17 23:33:44,61,0.02
131,L13,#44,GW252/13600,(5)发电状态,5,2025-11-17 20:38:20,2025-11-17 23:32:43,10463,2.91
132,L13,#44,GW252/13600,(4)启机状态,4,2025-11-17 20:36:33,2025-11-17 20:38:20,107,0.03
133,L13,#44,GW252/13600,(3)待机状态,3,2025-11-17 20:34:58,2025-11-17 20:36:33,95,0.03
134,L13,#44,GW252/13600,(2)停机状态,2,2025-11-17 19:27:02,2025-11-17 20:34:58,4076,1.13
135,L13,#44,GW252/13600,(1)停机过程,1,2025-11-17 19:25:59,2025-11-17 19:27:02,63,0.02
136,L13,#44,GW252/13600,(5)发电状态,5,2025-11-16 13:59:42,2025-11-17 19:25:59,105977,29.44
137,L13,#44,GW252/13600,(4)启机状态,4,2025-11-16 13:59:04,2025-11-16 13:59:42,38,0.01
138,L13,#44,GW252/13600,(3)待机状态,3,2025-11-16 13:58:28,2025-11-16 13:59:04,36,0.01
139,L13,#44,GW252/13600,(2)停机状态,2,2025-11-16 13:45:55,2025-11-16 13:58:28,753,0.21
140,L13,#44,GW252/13600,(1)停机过程,1,2025-11-16 13:45:00,2025-11-16 13:45:55,55,0.02
141,L13,#44,GW252/13600,(5)发电状态,5,2025-11-16 13:05:05,2025-11-16 13:45:00,2395,0.67
142,L13,#44,GW252/13600,(4)启机状态,4,2025-11-16 13:04:23,2025-11-16 13:05:05,42,0.01
143,L13,#44,GW252/13600,(3)待机状态,3,2025-11-16 13:03:49,2025-11-16 13:04:23,34,0.01
144,L13,#44,GW252/13600,(2)停机状态,2,2025-11-16 12:43:16,2025-11-16 13:03:49,1233,0.34
145,L13,#44,GW252/13600,(1)停机过程,1,2025-11-16 12:42:21,2025-11-16 12:43:16,55,0.02
146,L13,#44,GW252/13600,(5)发电状态,5,2025-11-15 13:38:42,2025-11-16 12:42:21,83019,23.06
147,L13,#44,GW252/13600,(4)启机状态,4,2025-11-15 13:37:59,2025-11-15 13:38:42,43,0.01
148,L13,#44,GW252/13600,(3)待机状态,3,2025-11-15 13:37:23,2025-11-15 13:37:59,36,0.01
149,L13,#44,GW252/13600,(2)停机状态,2,2025-11-15 11:36:59,2025-11-15 13:37:23,7224,2.01
150,L13,#44,GW252/13600,(1)停机过程,1,2025-11-15 11:36:03,2025-11-15 11:36:59,56,0.02
151,L13,#44,GW252/13600,(5)发电状态,5,2025-11-15 01:04:08,2025-11-15 11:36:03,37915,10.53
152,L13,#44,GW252/13600,(4)启机状态,4,2025-11-15 01:03:15,2025-11-15 01:04:08,53,0.01
153,L13,#44,GW252/13600,(3)待机状态,3,2025-11-15 01:02:33,2025-11-15 01:03:15,42,0.01
154,L13,#44,GW252/13600,(2)停机状态,2,2025-11-15 01:01:56,2025-11-15 01:02:33,37,0.01
155,L13,#44,GW252/13600,(1)停机过程,1,2025-11-15 01:01:07,2025-11-15 01:01:56,49,0.01
156,L13,#44,GW252/13600,(5)发电状态,5,2025-11-13 19:30:44,2025-11-15 01:01:07,106223,29.51
157,L13,#44,GW252/13600,(4)启机状态,4,2025-11-13 19:28:04,2025-11-13 19:30:44,160,0.04
158,L13,#44,GW252/13600,(3)待机状态,3,2025-11-13 15:47:10,2025-11-13 19:28:04,13254,3.68
159,L13,#44,GW252/13600,(2)停机状态,2,2025-11-13 15:47:09,2025-11-13 15:47:10,1,0
160,L13,#44,GW252/13600,(1)停机过程,1,2025-11-13 15:46:14,2025-11-13 15:47:09,55,0.02
161,L13,#44,GW252/13600,(5)发电状态,5,2025-11-12 21:06:53,2025-11-13 15:46:14,67161,18.66
162,L13,#44,GW252/13600,(4)启机状态,4,2025-11-12 21:05:19,2025-11-12 21:06:53,94,0.03
163,L13,#44,GW252/13600,(3)待机状态,3,2025-11-12 20:56:55,2025-11-12 21:05:19,504,0.14
164,L13,#44,GW252/13600,(2)停机状态,2,2025-11-12 20:56:53,2025-11-12 20:56:55,2,0
165,L13,#44,GW252/13600,(1)停机过程,1,2025-11-12 20:55:59,2025-11-12 20:56:53,54,0.02
166,L13,#44,GW252/13600,(4)启机状态,4,2025-11-12 20:50:59,2025-11-12 20:55:59,300,0.08
167,L13,#44,GW252/13600,(3)待机状态,3,2025-11-12 15:28:25,2025-11-12 20:50:59,19354,5.38
168,L13,#44,GW252/13600,(2)停机状态,2,2025-11-12 15:28:23,2025-11-12 15:28:25,2,0
169,L13,#44,GW252/13600,(1)停机过程,1,2025-11-12 15:27:28,2025-11-12 15:28:23,55,0.02
170,L13,#44,GW252/13600,(5)发电状态,5,2025-11-12 15:07:44,2025-11-12 15:27:28,1184,0.33
171,L13,#44,GW252/13600,(4)启机状态,4,2025-11-12 15:04:55,2025-11-12 15:07:44,169,0.05
172,L13,#44,GW252/13600,(3)待机状态,3,2025-11-12 14:51:53,2025-11-12 15:04:55,782,0.22
173,L13,#44,GW252/13600,(2)停机状态,2,2025-11-12 14:51:52,2025-11-12 14:51:53,1,0
174,L13,#44,GW252/13600,(1)停机过程,1,2025-11-12 14:50:57,2025-11-12 14:51:52,55,0.02
175,L13,#44,GW252/13600,(4)启机状态,4,2025-11-12 14:45:57,2025-11-12 14:50:57,300,0.08
176,L13,#44,GW252/13600,(3)待机状态,3,2025-11-12 12:52:01,2025-11-12 14:45:57,6836,1.9
177,L13,#44,GW252/13600,(2)停机状态,2,2025-11-12 12:51:36,2025-11-12 12:52:01,25,0.01
178,L13,#44,GW252/13600,(1)停机过程,1,2025-11-12 12:50:40,2025-11-12 12:51:36,56,0.02
179,L13,#44,GW252/13600,(5)发电状态,5,2025-11-11 15:34:49,2025-11-12 12:50:40,76551,21.26
180,L13,#44,GW252/13600,(4)启机状态,4,2025-11-11 15:33:07,2025-11-11 15:34:49,102,0.03
181,L13,#44,GW252/13600,(3)待机状态,3,2025-11-11 15:31:35,2025-11-11 15:33:07,92,0.03
182,L13,#44,GW252/13600,(2)停机状态,2,2025-11-11 14:47:22,2025-11-11 15:31:35,2653,0.74
183,L13,#44,GW252/13600,(1)停机过程,1,2025-11-11 14:46:22,2025-11-11 14:47:22,60,0.02
184,L13,#44,GW252/13600,(5)发电状态,5,2025-11-10 20:59:13,2025-11-11 14:46:22,64029,17.79
185,L13,#44,GW252/13600,(4)启机状态,4,2025-11-10 20:57:08,2025-11-10 20:59:13,125,0.03
186,L13,#44,GW252/13600,(3)待机状态,3,2025-11-10 20:45:42,2025-11-10 20:57:08,686,0.19
187,L13,#44,GW252/13600,(2)停机状态,2,2025-11-10 20:45:41,2025-11-10 20:45:42,1,0
188,L13,#44,GW252/13600,(1)停机过程,1,2025-11-10 20:44:46,2025-11-10 20:45:41,55,0.02
189,L13,#44,GW252/13600,(5)发电状态,5,2025-11-10 20:34:55,2025-11-10 20:44:46,591,0.16
190,L13,#44,GW252/13600,(4)启机状态,4,2025-11-10 20:31:50,2025-11-10 20:34:55,185,0.05
191,L13,#44,GW252/13600,(3)待机状态,3,2025-11-10 20:25:21,2025-11-10 20:31:50,389,0.11
192,L13,#44,GW252/13600,(2)停机状态,2,2025-11-10 19:48:38,2025-11-10 20:25:21,2203,0.61
193,L13,#44,GW252/13600,(1)停机过程,1,2025-11-10 19:47:42,2025-11-10 19:48:38,56,0.02
194,L13,#44,GW252/13600,(5)发电状态,5,2025-11-10 18:54:45,2025-11-10 19:47:42,3177,0.88
195,L13,#44,GW252/13600,(4)启机状态,4,2025-11-10 18:52:25,2025-11-10 18:54:45,140,0.04
196,L13,#44,GW252/13600,(3)待机状态,3,2025-11-10 18:48:03,2025-11-10 18:52:25,262,0.07
197,L13,#44,GW252/13600,(2)停机状态,2,2025-11-10 18:29:53,2025-11-10 18:48:03,1090,0.3
198,L13,#44,GW252/13600,(1)停机过程,1,2025-11-10 18:28:53,2025-11-10 18:29:53,60,0.02
199,L13,#44,GW252/13600,(5)发电状态,5,2025-11-09 21:36:32,2025-11-10 18:28:53,75141,20.87
200,L13,#44,GW252/13600,(4)启机状态,4,2025-11-09 21:34:56,2025-11-09 21:36:32,96,0.03
201,L13,#44,GW252/13600,(3)待机状态,3,2025-11-09 17:21:45,2025-11-09 21:34:56,15191,4.22
202,L13,#44,GW252/13600,(2)停机状态,2,2025-11-09 16:45:04,2025-11-09 17:21:45,2201,0.61
203,L13,#44,GW252/13600,(1)停机过程,1,2025-11-09 16:44:08,2025-11-09 16:45:04,56,0.02
204,L13,#44,GW252/13600,(5)发电状态,5,2025-11-09 15:50:49,2025-11-09 16:44:08,3199,0.89
205,L13,#44,GW252/13600,(4)启机状态,4,2025-11-09 15:48:13,2025-11-09 15:50:49,156,0.04
206,L13,#44,GW252/13600,(3)待机状态,3,2025-11-09 14:08:30,2025-11-09 15:48:13,5983,1.66
207,L13,#44,GW252/13600,(2)停机状态,2,2025-11-09 13:31:47,2025-11-09 14:08:30,2203,0.61
208,L13,#44,GW252/13600,(1)停机过程,1,2025-11-09 13:30:53,2025-11-09 13:31:47,54,0.02
209,L13,#44,GW252/13600,(5)发电状态,5,2025-11-09 11:58:55,2025-11-09 13:30:53,5518,1.53
210,L13,#44,GW252/13600,(4)启机状态,4,2025-11-09 11:57:33,2025-11-09 11:58:55,82,0.02
211,L13,#44,GW252/13600,(3)待机状态,3,2025-11-09 11:56:40,2025-11-09 11:57:33,53,0.01
212,L13,#44,GW252/13600,(2)停机状态,2,2025-11-09 11:49:32,2025-11-09 11:56:40,428,0.12
213,L13,#44,GW252/13600,(1)停机过程,1,2025-11-09 11:48:27,2025-11-09 11:49:32,65,0.02
214,L13,#44,GW252/13600,(5)发电状态,5,2025-11-09 10:01:55,2025-11-09 11:48:27,6392,1.78
215,L13,#44,GW252/13600,(4)启机状态,4,2025-11-09 09:59:51,2025-11-09 10:01:55,124,0.03
216,L13,#44,GW252/13600,(3)待机状态,3,2025-11-09 09:58:26,2025-11-09 09:59:51,85,0.02
217,L13,#44,GW252/13600,(2)停机状态,2,2025-11-09 09:31:56,2025-11-09 09:58:26,1590,0.44
218,L13,#44,GW252/13600,(1)停机过程,1,2025-11-09 09:31:00,2025-11-09 09:31:56,56,0.02
219,L13,#44,GW252/13600,(5)发电状态,5,2025-11-05 14:51:41,2025-11-09 09:31:00,326359,90.66
220,L13,#44,GW252/13600,(4)启机状态,4,2025-11-05 14:50:51,2025-11-05 14:51:41,50,0.01
221,L13,#44,GW252/13600,(3)待机状态,3,2025-11-05 14:50:10,2025-11-05 14:50:51,41,0.01
222,L13,#44,GW252/13600,(2)停机状态,2,2025-11-05 14:50:09,2025-11-05 14:50:10,1,0
223,L13,#44,GW252/13600,(1)停机过程,1,2025-11-05 14:48:40,2025-11-05 14:50:09,89,0.02
224,L13,#44,GW252/13600,(5)发电状态,5,2025-10-29 14:48:29,2025-11-05 14:48:40,604811,168
225,L13,#44,GW252/13600,(4)启机状态,4,2025-10-29 14:47:49,2025-10-29 14:48:29,40,0.01
226,L13,#44,GW252/13600,(3)待机状态,3,2025-10-29 14:46:48,2025-10-29 14:47:49,61,0.02
227,L13,#44,GW252/13600,(2)停机状态,2,2025-10-29 14:20:55,2025-10-29 14:46:48,1553,0.43
228,L13,#44,GW252/13600,(1)停机过程,1,2025-10-29 14:20:01,2025-10-29 14:20:55,54,0.02
229,L13,#44,GW252/13600,(5)发电状态,5,2025-10-29 13:44:07,2025-10-29 14:20:01,2154,0.6
230,L13,#44,GW252/13600,(4)启机状态,4,2025-10-29 13:43:30,2025-10-29 13:44:07,37,0.01
231,L13,#44,GW252/13600,(3)待机状态,3,2025-10-29 13:42:55,2025-10-29 13:43:30,35,0.01
232,L13,#44,GW252/13600,(2)停机状态,2,2025-10-29 13:35:55,2025-10-29 13:42:55,420,0.12
233,L13,#44,GW252/13600,(1)停机过程,1,2025-10-29 13:35:02,2025-10-29 13:35:55,53,0.01
234,L13,#44,GW252/13600,(5)发电状态,5,2025-10-29 12:57:45,2025-10-29 13:35:02,2237,0.62
235,L13,#44,GW252/13600,(4)启机状态,4,2025-10-29 12:57:10,2025-10-29 12:57:45,35,0.01
236,L13,#44,GW252/13600,(3)待机状态,3,2025-10-29 12:56:37,2025-10-29 12:57:10,33,0.01
237,L13,#44,GW252/13600,(2)停机状态,2,2025-10-29 12:45:34,2025-10-29 12:56:37,663,0.18
238,L13,#44,GW252/13600,(1)停机过程,1,2025-10-29 12:44:40,2025-10-29 12:45:34,54,0.02
239,L13,#44,GW252/13600,(5)发电状态,5,2025-10-29 07:27:26,2025-10-29 12:44:40,19034,5.29
