设备状态统计_历史状态明细,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
64,L03,#17,GW252/13600,(2)停机状态,2,2025-11-22 11:14:13,2025-11-22 11:49:18,2105,0.58
65,L03,#17,GW252/13600,(1)停机过程,1,2025-11-22 11:13:11,2025-11-22 11:14:13,62,0.02
66,L03,#17,GW252/13600,(5)发电状态,5,2025-11-22 10:27:51,2025-11-22 11:13:11,2720,0.76
67,L03,#17,GW252/13600,(4)启机状态,4,2025-11-22 10:27:13,2025-11-22 10:27:51,38,0.01
68,L03,#17,GW252/13600,(3)待机状态,3,2025-11-22 10:26:37,2025-11-22 10:27:13,36,0.01
69,L03,#17,GW252/13600,(2)停机状态,2,2025-11-22 10:02:10,2025-11-22 10:26:37,1467,0.41
70,L03,#17,GW252/13600,(1)停机过程,1,2025-11-22 10:01:11,2025-11-22 10:02:10,59,0.02
71,L03,#17,GW252/13600,(5)发电状态,5,2025-11-21 13:37:51,2025-11-22 10:01:11,73400,20.39
72,L03,#17,GW252/13600,(4)启机状态,4,2025-11-21 13:37:11,2025-11-21 13:37:51,40,0.01
73,L03,#17,GW252/13600,(3)待机状态,3,2025-11-21 13:36:33,2025-11-21 13:37:11,38,0.01
74,L03,#17,GW252/13600,(2)停机状态,2,2025-11-21 13:27:22,2025-11-21 13:36:33,551,0.15
75,L03,#17,GW252/13600,(1)停机过程,1,2025-11-21 13:26:21,2025-11-21 13:27:22,61,0.02
76,L03,#17,GW252/13600,(5)发电状态,5,2025-11-20 22:11:50,2025-11-21 13:26:21,54871,15.24
77,L03,#17,GW252/13600,(4)启机状态,4,2025-11-20 22:11:05,2025-11-20 22:11:50,45,0.01
78,L03,#17,GW252/13600,(3)待机状态,3,2025-11-20 22:10:28,2025-11-20 22:11:05,37,0.01
79,L03,#17,GW252/13600,(2)停机状态,2,2025-11-20 22:10:06,2025-11-20 22:10:28,22,0.01
80,L03,#17,GW252/13600,(1)停机过程,1,2025-11-20 22:09:56,2025-11-20 22:10:06,10,0
81,L03,#17,GW252/13600,(9)维护状态,9,2025-11-18 09:28:18,2025-11-20 22:09:56,218498,60.69
82,L03,#17,GW252/13600,(2)停机状态,2,2025-11-18 09:19:35,2025-11-18 09:28:18,523,0.15
83,L03,#17,GW252/13600,(1)停机过程,1,2025-11-18 09:19:25,2025-11-18 09:19:35,10,0
84,L03,#17,GW252/13600,(9)维护状态,9,2025-11-14 15:26:49,2025-11-18 09:19:25,323556,89.88
85,L03,#17,GW252/13600,(2)停机状态,2,2025-11-08 18:30:32,2025-11-14 15:26:49,507377,140.94
86,L03,#17,GW252/13600,(1)停机过程,1,2025-11-08 18:30:21,2025-11-08 18:30:32,11,0
87,L03,#17,GW252/13600,(9)维护状态,9,2025-11-06 20:59:45,2025-11-08 18:30:21,163836,45.51
88,L03,#17,GW252/13600,(2)停机状态,2,2025-11-02 11:50:43,2025-11-06 20:59:45,378542,105.15
89,L03,#17,GW252/13600,(1)停机过程,1,2025-11-02 11:50:33,2025-11-02 11:50:43,10,0
90,L03,#17,GW252/13600,(9)维护状态,9,2025-11-02 10:54:11,2025-11-02 11:50:33,3382,0.94
91,L03,#17,GW252/13600,(2)停机状态,2,2025-10-28 13:40:05,2025-11-02 10:54:11,422046,117.24
92,L03,#17,GW252/13600,(2)停机状态,2,2025-10-20 12:50:39,2025-10-28 13:40:05,694166,192.82
93,L03,#17,GW252/13600,(1)停机过程,1,2025-10-20 12:50:29,2025-10-20 12:50:39,10,0
94,L03,#17,GW252/13600,(9)维护状态,9,2025-10-20 12:49:12,2025-10-20 12:50:29,77,0.02
95,L03,#17,GW252/13600,(2)停机状态,2,2025-10-20 12:47:28,2025-10-20 12:49:12,104,0.03
96,L03,#17,GW252/13600,(0)初始化,0,2025-10-20 12:46:12,2025-10-20 12:47:28,76,0.02
97,L03,#17,GW252/13600,(9)维护状态,9,2025-10-20 12:44:17,2025-10-20 12:46:12,115,0.03
98,L03,#17,GW252/13600,(2)停机状态,2,2025-10-20 12:14:52,2025-10-20 12:44:17,1765,0.49
99,L03,#17,GW252/13600,(1)停机过程,1,2025-10-20 12:14:41,2025-10-20 12:14:52,11,0
100,L03,#17,GW252/13600,(9)维护状态,9,2025-10-17 01:20:11,2025-10-20 12:14:41,298470,82.91
101,L03,#17,GW252/13600,(2)停机状态,2,2025-10-13 09:47:51,2025-10-17 01:20:11,315140,87.54
102,L03,#17,GW252/13600,(1)停机过程,1,2025-10-13 09:47:41,2025-10-13 09:47:51,10,0
103,L03,#17,GW252/13600,(9)维护状态,9,2025-10-08 13:56:55,2025-10-13 09:47:41,417046,115.85
104,L03,#17,GW252/13600,(1)停机过程,1,2025-10-08 13:56:45,2025-10-08 13:56:55,10,0
105,L03,#17,GW252/13600,(9)维护状态,9,2025-10-08 13:56:31,2025-10-08 13:56:45,14,0
106,L03,#17,GW252/13600,(2)停机状态,2,2025-10-08 13:55:48,2025-10-08 13:56:31,43,0.01
107,L03,#17,GW252/13600,(1)停机过程,1,2025-10-08 13:55:38,2025-10-08 13:55:48,10,0
108,L03,#17,GW252/13600,(9)维护状态,9,2025-10-08 13:54:34,2025-10-08 13:55:38,64,0.02
109,L03,#17,GW252/13600,(2)停机状态,2,2025-10-08 11:31:07,2025-10-08 13:54:34,8607,2.39
110,L03,#17,GW252/13600,(1)停机过程,1,2025-10-08 11:30:57,2025-10-08 11:31:07,10,0
111,L03,#17,GW252/13600,(9)维护状态,9,2025-10-08 11:29:56,2025-10-08 11:30:57,61,0.02
112,L03,#17,GW252/13600,(2)停机状态,2,2025-10-06 18:41:15,2025-10-08 11:29:56,146921,40.81
113,L03,#17,GW252/13600,(1)停机过程,1,2025-10-06 18:41:03,2025-10-06 18:41:15,12,0
114,L03,#17,GW252/13600,(9)维护状态,9,2025-10-06 18:31:16,2025-10-06 18:41:03,587,0.16
115,L03,#17,GW252/13600,(2)停机状态,2,2025-10-05 02:11:26,2025-10-06 18:31:16,145190,40.33
116,L03,#17,GW252/13600,(1)停机过程,1,2025-10-05 02:10:02,2025-10-05 02:11:26,84,0.02
117,L03,#17,GW252/13600,(5)发电状态,5,2025-10-05 01:57:20,2025-10-05 02:10:02,762,0.21
118,L03,#17,GW252/13600,(4)启机状态,4,2025-10-05 01:56:49,2025-10-05 01:57:20,31,0.01
119,L03,#17,GW252/13600,(3)待机状态,3,2025-10-05 01:56:19,2025-10-05 01:56:49,30,0.01
120,L03,#17,GW252/13600,(2)停机状态,2,2025-10-05 01:49:34,2025-10-05 01:56:19,405,0.11
121,L03,#17,GW252/13600,(1)停机过程,1,2025-10-05 01:48:23,2025-10-05 01:49:34,71,0.02
122,L03,#17,GW252/13600,(5)发电状态,5,2025-10-04 18:44:09,2025-10-05 01:48:23,25454,7.07
123,L03,#17,GW252/13600,(4)启机状态,4,2025-10-04 18:43:30,2025-10-04 18:44:09,39,0.01
124,L03,#17,GW252/13600,(3)待机状态,3,2025-10-04 18:42:53,2025-10-04 18:43:30,37,0.01
125,L03,#17,GW252/13600,(2)停机状态,2,2025-10-04 18:04:50,2025-10-04 18:42:53,2283,0.63
126,L03,#17,GW252/13600,(1)停机过程,1,2025-10-04 18:03:55,2025-10-04 18:04:50,55,0.02
127,L03,#17,GW252/13600,(5)发电状态,5,2025-10-04 15:50:16,2025-10-04 18:03:55,8019,2.23
128,L03,#17,GW252/13600,(4)启机状态,4,2025-10-04 15:46:44,2025-10-04 15:50:16,212,0.06
129,L03,#17,GW252/13600,(3)待机状态,3,2025-10-04 15:09:13,2025-10-04 15:46:44,2251,0.63
130,L03,#17,GW252/13600,(2)停机状态,2,2025-10-04 15:06:45,2025-10-04 15:09:13,148,0.04
131,L03,#17,GW252/13600,(1)停机过程,1,2025-10-04 15:05:48,2025-10-04 15:06:45,57,0.02
132,L03,#17,GW252/13600,(5)发电状态,5,2025-10-04 07:50:59,2025-10-04 15:05:48,26089,7.25
133,L03,#17,GW252/13600,(4)启机状态,4,2025-10-04 07:49:14,2025-10-04 07:50:59,105,0.03
134,L03,#17,GW252/13600,(3)待机状态,3,2025-10-04 01:13:17,2025-10-04 07:49:14,23757,6.6
135,L03,#17,GW252/13600,(2)停机状态,2,2025-10-04 01:07:41,2025-10-04 01:13:17,336,0.09
136,L03,#17,GW252/13600,(1)停机过程,1,2025-10-04 01:06:45,2025-10-04 01:07:41,56,0.02
137,L03,#17,GW252/13600,(5)发电状态,5,2025-10-03 12:04:05,2025-10-04 01:06:45,46960,13.04
138,L03,#17,GW252/13600,(4)启机状态,4,2025-10-03 12:02:37,2025-10-03 12:04:05,88,0.02
139,L03,#17,GW252/13600,(3)待机状态,3,2025-10-03 12:01:27,2025-10-03 12:02:37,70,0.02
140,L03,#17,GW252/13600,(2)停机状态,2,2025-10-03 11:42:26,2025-10-03 12:01:27,1141,0.32
141,L03,#17,GW252/13600,(1)停机过程,1,2025-10-03 11:41:22,2025-10-03 11:42:26,64,0.02
142,L03,#17,GW252/13600,(5)发电状态,5,2025-10-03 10:31:16,2025-10-03 11:41:22,4206,1.17
143,L03,#17,GW252/13600,(4)启机状态,4,2025-10-03 10:29:54,2025-10-03 10:31:16,82,0.02
144,L03,#17,GW252/13600,(3)待机状态,3,2025-10-03 10:28:29,2025-10-03 10:29:54,85,0.02
145,L03,#17,GW252/13600,(2)停机状态,2,2025-10-03 10:11:26,2025-10-03 10:28:29,1023,0.28
146,L03,#17,GW252/13600,(1)停机过程,1,2025-10-03 10:10:22,2025-10-03 10:11:26,64,0.02
147,L03,#17,GW252/13600,(5)发电状态,5,2025-10-02 16:11:49,2025-10-03 10:10:22,64713,17.98
148,L03,#17,GW252/13600,(4)启机状态,4,2025-10-02 16:10:39,2025-10-02 16:11:49,70,0.02
149,L03,#17,GW252/13600,(3)待机状态,3,2025-10-02 16:09:54,2025-10-02 16:10:39,45,0.01
150,L03,#17,GW252/13600,(2)停机状态,2,2025-10-02 15:14:29,2025-10-02 16:09:54,3325,0.92
151,L03,#17,GW252/13600,(1)停机过程,1,2025-10-02 15:13:26,2025-10-02 15:14:29,63,0.02
152,L03,#17,GW252/13600,(5)发电状态,5,2025-10-02 14:15:30,2025-10-02 15:13:26,3476,0.97
153,L03,#17,GW252/13600,(4)启机状态,4,2025-10-02 14:13:57,2025-10-02 14:15:30,93,0.03
154,L03,#17,GW252/13600,(3)待机状态,3,2025-10-02 14:12:58,2025-10-02 14:13:57,59,0.02
155,L03,#17,GW252/13600,(2)停机状态,2,2025-10-02 13:01:05,2025-10-02 14:12:58,4313,1.2
156,L03,#17,GW252/13600,(1)停机过程,1,2025-10-02 12:59:58,2025-10-02 13:01:05,67,0.02
157,L03,#17,GW252/13600,(5)发电状态,5,2025-10-02 11:15:48,2025-10-02 12:59:58,6250,1.74
158,L03,#17,GW252/13600,(4)启机状态,4,2025-10-02 11:14:47,2025-10-02 11:15:48,61,0.02
159,L03,#17,GW252/13600,(3)待机状态,3,2025-10-02 11:13:54,2025-10-02 11:14:47,53,0.01
160,L03,#17,GW252/13600,(2)停机状态,2,2025-10-02 10:14:49,2025-10-02 11:13:54,3545,0.98
161,L03,#17,GW252/13600,(1)停机过程,1,2025-10-02 10:13:51,2025-10-02 10:14:49,58,0.02
162,L03,#17,GW252/13600,(5)发电状态,5,2025-10-02 08:45:47,2025-10-02 10:13:51,5284,1.47
163,L03,#17,GW252/13600,(4)启机状态,4,2025-10-02 08:44:48,2025-10-02 08:45:47,59,0.02
164,L03,#17,GW252/13600,(3)待机状态,3,2025-10-02 08:43:59,2025-10-02 08:44:48,49,0.01
165,L03,#17,GW252/13600,(2)停机状态,2,2025-10-02 08:09:04,2025-10-02 08:43:59,2095,0.58
166,L03,#17,GW252/13600,(1)停机过程,1,2025-10-02 08:08:05,2025-10-02 08:09:04,59,0.02
167,L03,#17,GW252/13600,(5)发电状态,5,2025-10-01 22:20:57,2025-10-02 08:08:05,35228,9.79
168,L03,#17,GW252/13600,(4)启机状态,4,2025-10-01 22:19:51,2025-10-01 22:20:57,66,0.02
169,L03,#17,GW252/13600,(3)待机状态,3,2025-10-01 22:19:05,2025-10-01 22:19:51,46,0.01
170,L03,#17,GW252/13600,(2)停机状态,2,2025-10-01 21:25:54,2025-10-01 22:19:05,3191,0.89
171,L03,#17,GW252/13600,(1)停机过程,1,2025-10-01 21:24:52,2025-10-01 21:25:54,62,0.02
172,L03,#17,GW252/13600,(5)发电状态,5,2025-10-01 19:48:04,2025-10-01 21:24:52,5808,1.61
173,L03,#17,GW252/13600,(4)启机状态,4,2025-10-01 19:47:00,2025-10-01 19:48:04,64,0.02
174,L03,#17,GW252/13600,(3)待机状态,3,2025-10-01 19:46:09,2025-10-01 19:47:00,51,0.01
175,L03,#17,GW252/13600,(2)停机状态,2,2025-10-01 18:28:23,2025-10-01 19:46:09,4666,1.3
176,L03,#17,GW252/13600,(1)停机过程,1,2025-10-01 18:28:12,2025-10-01 18:28:23,11,0
177,L03,#17,GW252/13600,(9)维护状态,9,2025-10-01 15:18:26,2025-10-01 18:28:12,11386,3.16
178,L03,#17,GW252/13600,(2)停机状态,2,2025-10-01 08:17:55,2025-10-01 15:18:26,25231,7.01
179,L03,#17,GW252/13600,(1)停机过程,1,2025-10-01 08:17:24,2025-10-01 08:17:55,31,0.01
180,L03,#17,GW252/13600,(3)待机状态,3,2025-09-30 23:02:23,2025-10-01 08:17:24,33301,9.25
181,L03,#17,GW252/13600,(2)停机状态,2,2025-09-30 22:25:17,2025-09-30 23:02:23,2226,0.62
182,L03,#17,GW252/13600,(1)停机过程,1,2025-09-30 22:24:21,2025-09-30 22:25:17,56,0.02
183,L03,#17,GW252/13600,(5)发电状态,5,2025-09-30 21:47:50,2025-09-30 22:24:21,2191,0.61
184,L03,#17,GW252/13600,(4)启机状态,4,2025-09-30 21:45:51,2025-09-30 21:47:50,119,0.03
185,L03,#17,GW252/13600,(3)待机状态,3,2025-09-30 10:37:28,2025-09-30 21:45:51,40103,11.14
186,L03,#17,GW252/13600,(2)停机状态,2,2025-09-30 10:35:04,2025-09-30 10:37:28,144,0.04
187,L03,#17,GW252/13600,(1)停机过程,1,2025-09-30 10:34:07,2025-09-30 10:35:04,57,0.02
188,L03,#17,GW252/13600,(5)发电状态,5,2025-09-30 07:47:32,2025-09-30 10:34:07,9995,2.78
189,L03,#17,GW252/13600,(4)启机状态,4,2025-09-30 07:46:15,2025-09-30 07:47:32,77,0.02
190,L03,#17,GW252/13600,(3)待机状态,3,2025-09-30 07:45:22,2025-09-30 07:46:15,53,0.01
191,L03,#17,GW252/13600,(2)停机状态,2,2025-09-30 06:54:43,2025-09-30 07:45:22,3039,0.84
192,L03,#17,GW252/13600,(1)停机过程,1,2025-09-30 06:53:44,2025-09-30 06:54:43,59,0.02
193,L03,#17,GW252/13600,(5)发电状态,5,2025-09-30 01:20:02,2025-09-30 06:53:44,20022,5.56
194,L03,#17,GW252/13600,(4)启机状态,4,2025-09-30 01:18:26,2025-09-30 01:20:02,96,0.03
195,L03,#17,GW252/13600,(3)待机状态,3,2025-09-30 01:17:41,2025-09-30 01:18:26,45,0.01
196,L03,#17,GW252/13600,(2)停机状态,2,2025-09-30 01:17:40,2025-09-30 01:17:41,1,0
197,L03,#17,GW252/13600,(1)停机过程,1,2025-09-30 01:16:41,2025-09-30 01:17:40,59,0.02
198,L03,#17,GW252/13600,(5)发电状态,5,2025-09-25 16:49:16,2025-09-30 01:16:41,376045,104.46
199,L03,#17,GW252/13600,(4)启机状态,4,2025-09-25 16:48:32,2025-09-25 16:49:16,44,0.01
200,L03,#17,GW252/13600,(3)待机状态,3,2025-09-25 16:47:34,2025-09-25 16:48:32,58,0.02
201,L03,#17,GW252/13600,(2)停机状态,2,2025-09-25 16:47:33,2025-09-25 16:47:34,1,0
202,L03,#17,GW252/13600,(1)停机过程,1,2025-09-25 16:47:23,2025-09-25 16:47:33,10,0
203,L03,#17,GW252/13600,(9)维护状态,9,2025-09-25 14:13:46,2025-09-25 16:47:23,9217,2.56
204,L03,#17,GW252/13600,(2)停机状态,2,2025-09-25 14:13:41,2025-09-25 14:13:46,5,0
205,L03,#17,GW252/13600,(1)停机过程,1,2025-09-25 14:12:44,2025-09-25 14:13:41,57,0.02
206,L03,#17,GW252/13600,(5)发电状态,5,2025-09-25 14:03:03,2025-09-25 14:12:44,581,0.16
207,L03,#17,GW252/13600,(4)启机状态,4,2025-09-25 14:02:22,2025-09-25 14:03:03,41,0.01
208,L03,#17,GW252/13600,(3)待机状态,3,2025-09-25 14:01:38,2025-09-25 14:02:22,44,0.01
209,L03,#17,GW252/13600,(2)停机状态,2,2025-09-25 13:17:27,2025-09-25 14:01:38,2651,0.74
210,L03,#17,GW252/13600,(1)停机过程,1,2025-09-25 13:17:19,2025-09-25 13:17:27,8,0
211,L03,#17,GW252/13600,(9)维护状态,9,2025-09-25 13:16:09,2025-09-25 13:17:19,70,0.02
212,L03,#17,GW252/13600,(2)停机状态,2,2025-09-25 12:42:10,2025-09-25 13:16:09,2039,0.57
213,L03,#17,GW252/13600,(1)停机过程,1,2025-09-25 12:42:05,2025-09-25 12:42:10,5,0
214,L03,#17,GW252/13600,(9)维护状态,9,2025-09-25 12:41:09,2025-09-25 12:42:05,56,0.02
215,L03,#17,GW252/13600,(2)停机状态,2,2025-09-25 12:23:22,2025-09-25 12:41:09,1067,0.3
216,L03,#17,GW252/13600,(0)初始化,0,2025-09-25 12:22:12,2025-09-25 12:23:22,70,0.02
217,L03,#17,GW252/13600,(9)维护状态,9,2025-09-25 12:06:28,2025-09-25 12:22:12,944,0.26
218,L03,#17,GW252/13600,(2)停机状态,2,2025-09-23 16:46:27,2025-09-25 12:06:28,156001,43.33
219,L03,#17,GW252/13600,(1)停机过程,1,2025-09-23 16:45:19,2025-09-23 16:46:27,68,0.02
220,L03,#17,GW252/13600,(5)发电状态,5,2025-09-22 23:10:59,2025-09-23 16:45:19,63260,17.57
221,L03,#17,GW252/13600,(4)启机状态,4,2025-09-22 23:09:08,2025-09-22 23:10:59,111,0.03
222,L03,#17,GW252/13600,(3)待机状态,3,2025-09-22 18:24:06,2025-09-22 23:09:08,17102,4.75
223,L03,#17,GW252/13600,(2)停机状态,2,2025-09-22 18:23:30,2025-09-22 18:24:06,36,0.01
224,L03,#17,GW252/13600,(1)停机过程,1,2025-09-22 18:22:33,2025-09-22 18:23:30,57,0.02
225,L03,#17,GW252/13600,(5)发电状态,5,2025-09-21 16:49:41,2025-09-22 18:22:33,91972,25.55
226,L03,#17,GW252/13600,(4)启机状态,4,2025-09-21 16:48:24,2025-09-21 16:49:41,77,0.02
227,L03,#17,GW252/13600,(3)待机状态,3,2025-09-21 16:42:36,2025-09-21 16:48:24,348,0.1
228,L03,#17,GW252/13600,(2)停机状态,2,2025-09-21 16:42:34,2025-09-21 16:42:36,2,0
229,L03,#17,GW252/13600,(1)停机过程,1,2025-09-21 16:42:04,2025-09-21 16:42:34,30,0.01
230,L03,#17,GW252/13600,(3)待机状态,3,2025-09-21 16:41:43,2025-09-21 16:42:04,21,0.01
231,L03,#17,GW252/13600,(2)停机状态,2,2025-09-21 16:41:41,2025-09-21 16:41:43,2,0
232,L03,#17,GW252/13600,(1)停机过程,1,2025-09-21 16:41:10,2025-09-21 16:41:41,31,0.01
233,L03,#17,GW252/13600,(3)待机状态,3,2025-09-21 16:40:48,2025-09-21 16:41:10,22,0.01
234,L03,#17,GW252/13600,(2)停机状态,2,2025-09-21 16:40:46,2025-09-21 16:40:48,2,0
235,L03,#17,GW252/13600,(1)停机过程,1,2025-09-21 16:40:17,2025-09-21 16:40:46,29,0.01
236,L03,#17,GW252/13600,(3)待机状态,3,2025-09-21 16:39:55,2025-09-21 16:40:17,22,0.01
237,L03,#17,GW252/13600,(2)停机状态,2,2025-09-21 16:39:53,2025-09-21 16:39:55,2,0
238,L03,#17,GW252/13600,(1)停机过程,1,2025-09-21 16:39:24,2025-09-21 16:39:53,29,0.01
239,L03,#17,GW252/13600,(3)待机状态,3,2025-09-21 16:39:01,2025-09-21 16:39:24,23,0.01
