设备状态统计_历史状态明细,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
56,L05,#14,GW252/13600,(3)待机状态,3,2025-11-24 12:26:50,2025-11-24 12:27:38,48,0.01
57,L05,#14,GW252/13600,(2)停机状态,2,2025-11-24 12:22:18,2025-11-24 12:26:50,272,0.08
58,L05,#14,GW252/13600,(1)停机过程,1,2025-11-24 12:21:16,2025-11-24 12:22:18,62,0.02
59,L05,#14,GW252/13600,(5)发电状态,5,2025-11-23 22:31:19,2025-11-24 12:21:16,49797,13.83
60,L05,#14,GW252/13600,(4)启机状态,4,2025-11-23 22:29:13,2025-11-23 22:31:19,126,0.04
61,L05,#14,GW252/13600,(3)待机状态,3,2025-11-23 19:59:07,2025-11-23 22:29:13,9006,2.5
62,L05,#14,GW252/13600,(2)停机状态,2,2025-11-23 19:22:25,2025-11-23 19:59:07,2202,0.61
63,L05,#14,GW252/13600,(1)停机过程,1,2025-11-23 19:21:29,2025-11-23 19:22:25,56,0.02
64,L05,#14,GW252/13600,(5)发电状态,5,2025-11-23 12:53:41,2025-11-23 19:21:29,23268,6.46
65,L05,#14,GW252/13600,(4)启机状态,4,2025-11-23 12:52:47,2025-11-23 12:53:41,54,0.02
66,L05,#14,GW252/13600,(3)待机状态,3,2025-11-23 12:52:05,2025-11-23 12:52:47,42,0.01
67,L05,#14,GW252/13600,(2)停机状态,2,2025-11-23 12:48:29,2025-11-23 12:52:05,216,0.06
68,L05,#14,GW252/13600,(1)停机过程,1,2025-11-23 12:47:27,2025-11-23 12:48:29,62,0.02
69,L05,#14,GW252/13600,(5)发电状态,5,2025-11-23 11:38:32,2025-11-23 12:47:27,4135,1.15
70,L05,#14,GW252/13600,(4)启机状态,4,2025-11-23 11:37:40,2025-11-23 11:38:32,52,0.01
71,L05,#14,GW252/13600,(3)待机状态,3,2025-11-23 11:37:00,2025-11-23 11:37:40,40,0.01
72,L05,#14,GW252/13600,(2)停机状态,2,2025-11-23 11:36:59,2025-11-23 11:37:00,1,0
73,L05,#14,GW252/13600,(1)停机过程,1,2025-11-23 11:36:02,2025-11-23 11:36:59,57,0.02
74,L05,#14,GW252/13600,(5)发电状态,5,2025-11-22 13:23:07,2025-11-23 11:36:02,79975,22.22
75,L05,#14,GW252/13600,(4)启机状态,4,2025-11-22 13:22:26,2025-11-22 13:23:07,41,0.01
76,L05,#14,GW252/13600,(3)待机状态,3,2025-11-22 13:21:50,2025-11-22 13:22:26,36,0.01
77,L05,#14,GW252/13600,(2)停机状态,2,2025-11-22 11:59:18,2025-11-22 13:21:50,4952,1.38
78,L05,#14,GW252/13600,(1)停机过程,1,2025-11-22 11:58:25,2025-11-22 11:59:18,53,0.01
79,L05,#14,GW252/13600,(5)发电状态,5,2025-11-22 11:50:29,2025-11-22 11:58:25,476,0.13
80,L05,#14,GW252/13600,(4)启机状态,4,2025-11-22 11:49:42,2025-11-22 11:50:29,47,0.01
81,L05,#14,GW252/13600,(3)待机状态,3,2025-11-22 11:49:04,2025-11-22 11:49:42,38,0.01
82,L05,#14,GW252/13600,(2)停机状态,2,2025-11-22 11:14:07,2025-11-22 11:49:04,2097,0.58
83,L05,#14,GW252/13600,(1)停机过程,1,2025-11-22 11:13:10,2025-11-22 11:14:07,57,0.02
84,L05,#14,GW252/13600,(5)发电状态,5,2025-11-22 10:27:57,2025-11-22 11:13:10,2713,0.75
85,L05,#14,GW252/13600,(4)启机状态,4,2025-11-22 10:27:14,2025-11-22 10:27:57,43,0.01
86,L05,#14,GW252/13600,(3)待机状态,3,2025-11-22 10:26:38,2025-11-22 10:27:14,36,0.01
87,L05,#14,GW252/13600,(2)停机状态,2,2025-11-22 10:02:06,2025-11-22 10:26:38,1472,0.41
88,L05,#14,GW252/13600,(1)停机过程,1,2025-11-22 10:01:11,2025-11-22 10:02:06,55,0.02
89,L05,#14,GW252/13600,(5)发电状态,5,2025-11-21 13:14:29,2025-11-22 10:01:11,74802,20.78
90,L05,#14,GW252/13600,(4)启机状态,4,2025-11-21 13:13:43,2025-11-21 13:14:29,46,0.01
91,L05,#14,GW252/13600,(3)待机状态,3,2025-11-21 13:13:05,2025-11-21 13:13:43,38,0.01
92,L05,#14,GW252/13600,(2)停机状态,2,2025-11-21 12:43:04,2025-11-21 13:13:05,1801,0.5
93,L05,#14,GW252/13600,(1)停机过程,1,2025-11-21 12:42:08,2025-11-21 12:43:04,56,0.02
94,L05,#14,GW252/13600,(5)发电状态,5,2025-11-18 00:41:17,2025-11-21 12:42:08,302451,84.01
95,L05,#14,GW252/13600,(4)启机状态,4,2025-11-18 00:40:27,2025-11-18 00:41:17,50,0.01
96,L05,#14,GW252/13600,(3)待机状态,3,2025-11-18 00:39:48,2025-11-18 00:40:27,39,0.01
97,L05,#14,GW252/13600,(2)停机状态,2,2025-11-17 23:51:23,2025-11-18 00:39:48,2905,0.81
98,L05,#14,GW252/13600,(1)停机过程,1,2025-11-17 23:50:18,2025-11-17 23:51:23,65,0.02
99,L05,#14,GW252/13600,(5)发电状态,5,2025-11-17 20:19:01,2025-11-17 23:50:18,12677,3.52
100,L05,#14,GW252/13600,(4)启机状态,4,2025-11-17 20:18:01,2025-11-17 20:19:01,60,0.02
101,L05,#14,GW252/13600,(3)待机状态,3,2025-11-17 20:17:16,2025-11-17 20:18:01,45,0.01
102,L05,#14,GW252/13600,(2)停机状态,2,2025-11-17 19:27:01,2025-11-17 20:17:16,3015,0.84
103,L05,#14,GW252/13600,(1)停机过程,1,2025-11-17 19:25:58,2025-11-17 19:27:01,63,0.02
104,L05,#14,GW252/13600,(5)发电状态,5,2025-11-16 13:59:43,2025-11-17 19:25:58,105975,29.44
105,L05,#14,GW252/13600,(4)启机状态,4,2025-11-16 13:59:05,2025-11-16 13:59:43,38,0.01
106,L05,#14,GW252/13600,(3)待机状态,3,2025-11-16 13:58:29,2025-11-16 13:59:05,36,0.01
107,L05,#14,GW252/13600,(2)停机状态,2,2025-11-16 13:45:55,2025-11-16 13:58:29,754,0.21
108,L05,#14,GW252/13600,(1)停机过程,1,2025-11-16 13:45:00,2025-11-16 13:45:55,55,0.02
109,L05,#14,GW252/13600,(5)发电状态,5,2025-11-15 13:21:44,2025-11-16 13:45:00,87796,24.39
110,L05,#14,GW252/13600,(4)启机状态,4,2025-11-15 13:21:04,2025-11-15 13:21:44,40,0.01
111,L05,#14,GW252/13600,(3)待机状态,3,2025-11-15 13:20:30,2025-11-15 13:21:04,34,0.01
112,L05,#14,GW252/13600,(2)停机状态,2,2025-11-15 11:37:00,2025-11-15 13:20:30,6210,1.73
113,L05,#14,GW252/13600,(1)停机过程,1,2025-11-15 11:36:04,2025-11-15 11:37:00,56,0.02
114,L05,#14,GW252/13600,(5)发电状态,5,2025-11-14 11:06:09,2025-11-15 11:36:04,88195,24.5
115,L05,#14,GW252/13600,(4)启机状态,4,2025-11-14 11:05:28,2025-11-14 11:06:09,41,0.01
116,L05,#14,GW252/13600,(3)待机状态,3,2025-11-14 11:04:52,2025-11-14 11:05:28,36,0.01
117,L05,#14,GW252/13600,(2)停机状态,2,2025-11-14 10:58:58,2025-11-14 11:04:52,354,0.1
118,L05,#14,GW252/13600,(1)停机过程,1,2025-11-14 10:58:48,2025-11-14 10:58:58,10,0
119,L05,#14,GW252/13600,(9)维护状态,9,2025-11-12 18:14:28,2025-11-14 10:58:48,146660,40.74
120,L05,#14,GW252/13600,(2)停机状态,2,2025-10-22 13:11:20,2025-11-12 18:14:28,1832588,509.05
121,L05,#14,GW252/13600,(1)停机过程,1,2025-10-22 13:11:09,2025-10-22 13:11:20,11,0
122,L05,#14,GW252/13600,(9)维护状态,9,2025-10-22 12:59:56,2025-10-22 13:11:09,673,0.19
123,L05,#14,GW252/13600,(2)停机状态,2,2025-10-22 11:17:42,2025-10-22 12:59:56,6134,1.7
124,L05,#14,GW252/13600,(1)停机过程,1,2025-10-22 11:17:32,2025-10-22 11:17:42,10,0
125,L05,#14,GW252/13600,(9)维护状态,9,2025-10-22 11:13:12,2025-10-22 11:17:32,260,0.07
126,L05,#14,GW252/13600,(2)停机状态,2,2025-10-22 01:23:48,2025-10-22 11:13:12,35364,9.82
127,L05,#14,GW252/13600,(1)停机过程,1,2025-10-22 01:23:20,2025-10-22 01:23:48,28,0.01
128,L05,#14,GW252/13600,(3)待机状态,3,2025-10-22 01:22:58,2025-10-22 01:23:20,22,0.01
129,L05,#14,GW252/13600,(2)停机状态,2,2025-10-21 18:06:21,2025-10-22 01:22:58,26197,7.28
130,L05,#14,GW252/13600,(1)停机过程,1,2025-10-21 18:05:11,2025-10-21 18:06:21,70,0.02
131,L05,#14,GW252/13600,(5)发电状态,5,2025-10-21 17:17:21,2025-10-21 18:05:11,2870,0.8
132,L05,#14,GW252/13600,(4)启机状态,4,2025-10-21 17:16:49,2025-10-21 17:17:21,32,0.01
133,L05,#14,GW252/13600,(3)待机状态,3,2025-10-21 17:16:20,2025-10-21 17:16:49,29,0.01
134,L05,#14,GW252/13600,(2)停机状态,2,2025-10-21 17:01:38,2025-10-21 17:16:20,882,0.25
135,L05,#14,GW252/13600,(1)停机过程,1,2025-10-21 17:00:40,2025-10-21 17:01:38,58,0.02
136,L05,#14,GW252/13600,(5)发电状态,5,2025-10-21 10:42:43,2025-10-21 17:00:40,22677,6.3
137,L05,#14,GW252/13600,(4)启机状态,4,2025-10-21 10:42:14,2025-10-21 10:42:43,29,0.01
138,L05,#14,GW252/13600,(3)待机状态,3,2025-10-21 10:41:44,2025-10-21 10:42:14,30,0.01
139,L05,#14,GW252/13600,(2)停机状态,2,2025-10-21 10:26:48,2025-10-21 10:41:44,896,0.25
140,L05,#14,GW252/13600,(1)停机过程,1,2025-10-21 10:26:00,2025-10-21 10:26:48,48,0.01
141,L05,#14,GW252/13600,(5)发电状态,5,2025-10-21 09:47:00,2025-10-21 10:26:00,2340,0.65
142,L05,#14,GW252/13600,(4)启机状态,4,2025-10-21 09:46:24,2025-10-21 09:47:00,36,0.01
143,L05,#14,GW252/13600,(3)待机状态,3,2025-10-21 09:45:53,2025-10-21 09:46:24,31,0.01
144,L05,#14,GW252/13600,(2)停机状态,2,2025-10-21 09:45:18,2025-10-21 09:45:53,35,0.01
145,L05,#14,GW252/13600,(1)停机过程,1,2025-10-21 09:44:22,2025-10-21 09:45:18,56,0.02
146,L05,#14,GW252/13600,(5)发电状态,5,2025-10-21 04:30:22,2025-10-21 09:44:22,18840,5.23
147,L05,#14,GW252/13600,(4)启机状态,4,2025-10-21 04:29:53,2025-10-21 04:30:22,29,0.01
148,L05,#14,GW252/13600,(3)待机状态,3,2025-10-21 04:29:24,2025-10-21 04:29:53,29,0.01
149,L05,#14,GW252/13600,(2)停机状态,2,2025-10-21 04:11:53,2025-10-21 04:29:24,1051,0.29
150,L05,#14,GW252/13600,(1)停机过程,1,2025-10-21 04:11:04,2025-10-21 04:11:53,49,0.01
151,L05,#14,GW252/13600,(5)发电状态,5,2025-10-20 23:16:02,2025-10-21 04:11:04,17702,4.92
152,L05,#14,GW252/13600,(4)启机状态,4,2025-10-20 23:15:34,2025-10-20 23:16:02,28,0.01
153,L05,#14,GW252/13600,(3)待机状态,3,2025-10-20 23:15:02,2025-10-20 23:15:34,32,0.01
154,L05,#14,GW252/13600,(2)停机状态,2,2025-10-20 22:55:21,2025-10-20 23:15:02,1181,0.33
155,L05,#14,GW252/13600,(1)停机过程,1,2025-10-20 22:54:26,2025-10-20 22:55:21,55,0.02
156,L05,#14,GW252/13600,(5)发电状态,5,2025-10-20 21:22:41,2025-10-20 22:54:26,5505,1.53
157,L05,#14,GW252/13600,(4)启机状态,4,2025-10-20 21:22:06,2025-10-20 21:22:41,35,0.01
158,L05,#14,GW252/13600,(3)待机状态,3,2025-10-20 21:21:36,2025-10-20 21:22:06,30,0.01
159,L05,#14,GW252/13600,(2)停机状态,2,2025-10-20 21:17:52,2025-10-20 21:21:36,224,0.06
160,L05,#14,GW252/13600,(1)停机过程,1,2025-10-20 21:16:57,2025-10-20 21:17:52,55,0.02
161,L05,#14,GW252/13600,(5)发电状态,5,2025-10-20 14:54:15,2025-10-20 21:16:57,22962,6.38
162,L05,#14,GW252/13600,(4)启机状态,4,2025-10-20 14:53:40,2025-10-20 14:54:15,35,0.01
163,L05,#14,GW252/13600,(3)待机状态,3,2025-10-20 14:53:08,2025-10-20 14:53:40,32,0.01
164,L05,#14,GW252/13600,(2)停机状态,2,2025-10-20 14:44:12,2025-10-20 14:53:08,536,0.15
165,L05,#14,GW252/13600,(1)停机过程,1,2025-10-20 14:43:16,2025-10-20 14:44:12,56,0.02
166,L05,#14,GW252/13600,(5)发电状态,5,2025-10-20 12:45:45,2025-10-20 14:43:16,7051,1.96
167,L05,#14,GW252/13600,(4)启机状态,4,2025-10-20 12:45:14,2025-10-20 12:45:45,31,0.01
168,L05,#14,GW252/13600,(3)待机状态,3,2025-10-20 12:44:40,2025-10-20 12:45:14,34,0.01
169,L05,#14,GW252/13600,(2)停机状态,2,2025-10-20 12:44:38,2025-10-20 12:44:40,2,0
170,L05,#14,GW252/13600,(1)停机过程,1,2025-10-20 12:44:28,2025-10-20 12:44:38,10,0
171,L05,#14,GW252/13600,(9)维护状态,9,2025-10-20 12:43:50,2025-10-20 12:44:28,38,0.01
172,L05,#14,GW252/13600,(2)停机状态,2,2025-10-20 12:38:32,2025-10-20 12:43:50,318,0.09
173,L05,#14,GW252/13600,(1)停机过程,1,2025-10-20 12:38:28,2025-10-20 12:38:32,4,0
174,L05,#14,GW252/13600,(9)维护状态,9,2025-10-20 12:34:57,2025-10-20 12:38:28,211,0.06
175,L05,#14,GW252/13600,(1)停机过程,1,2025-10-20 12:34:01,2025-10-20 12:34:57,56,0.02
176,L05,#14,GW252/13600,(5)发电状态,5,2025-10-20 11:43:31,2025-10-20 12:34:01,3030,0.84
177,L05,#14,GW252/13600,(4)启机状态,4,2025-10-20 11:42:57,2025-10-20 11:43:31,34,0.01
178,L05,#14,GW252/13600,(3)待机状态,3,2025-10-20 11:42:26,2025-10-20 11:42:57,31,0.01
179,L05,#14,GW252/13600,(2)停机状态,2,2025-10-20 11:16:17,2025-10-20 11:42:26,1569,0.44
180,L05,#14,GW252/13600,(1)停机过程,1,2025-10-20 11:15:26,2025-10-20 11:16:17,51,0.01
181,L05,#14,GW252/13600,(5)发电状态,5,2025-10-15 23:59:10,2025-10-20 11:15:26,386176,107.27
182,L05,#14,GW252/13600,(4)启机状态,4,2025-10-15 23:58:20,2025-10-15 23:59:10,50,0.01
183,L05,#14,GW252/13600,(3)待机状态,3,2025-10-15 23:57:40,2025-10-15 23:58:20,40,0.01
184,L05,#14,GW252/13600,(2)停机状态,2,2025-10-15 23:39:18,2025-10-15 23:57:40,1102,0.31
185,L05,#14,GW252/13600,(1)停机过程,1,2025-10-15 23:39:07,2025-10-15 23:39:18,11,0
186,L05,#14,GW252/13600,(9)维护状态,9,2025-10-15 21:06:37,2025-10-15 23:39:07,9150,2.54
187,L05,#14,GW252/13600,(2)停机状态,2,2025-10-11 21:02:21,2025-10-15 21:06:37,345856,96.07
188,L05,#14,GW252/13600,(1)停机过程,1,2025-10-11 21:02:12,2025-10-11 21:02:21,9,0
189,L05,#14,GW252/13600,(9)维护状态,9,2025-10-11 07:48:07,2025-10-11 21:02:12,47645,13.23
190,L05,#14,GW252/13600,(2)停机状态,2,2025-10-06 18:51:40,2025-10-11 07:48:07,392187,108.94
191,L05,#14,GW252/13600,(1)停机过程,1,2025-10-06 18:51:30,2025-10-06 18:51:40,10,0
192,L05,#14,GW252/13600,(9)维护状态,9,2025-10-06 18:41:22,2025-10-06 18:51:30,608,0.17
193,L05,#14,GW252/13600,(2)停机状态,2,2025-10-05 04:44:40,2025-10-06 18:41:22,136602,37.95
194,L05,#14,GW252/13600,(1)停机过程,1,2025-10-05 04:44:30,2025-10-05 04:44:40,10,0
195,L05,#14,GW252/13600,(9)维护状态,9,2025-10-05 04:41:47,2025-10-05 04:44:30,163,0.05
196,L05,#14,GW252/13600,(2)停机状态,2,2025-10-05 03:26:03,2025-10-05 04:41:47,4544,1.26
197,L05,#14,GW252/13600,(1)停机过程,1,2025-10-05 03:25:53,2025-10-05 03:26:03,10,0
198,L05,#14,GW252/13600,(9)维护状态,9,2025-10-05 03:25:30,2025-10-05 03:25:53,23,0.01
199,L05,#14,GW252/13600,(2)停机状态,2,2025-10-05 03:22:10,2025-10-05 03:25:30,200,0.06
200,L05,#14,GW252/13600,(1)停机过程,1,2025-10-05 03:22:00,2025-10-05 03:22:10,10,0
201,L05,#14,GW252/13600,(9)维护状态,9,2025-10-04 23:32:34,2025-10-05 03:22:00,13766,3.82
202,L05,#14,GW252/13600,(2)停机状态,2,2025-10-04 23:29:45,2025-10-04 23:32:34,169,0.05
203,L05,#14,GW252/13600,(1)停机过程,1,2025-10-04 23:29:35,2025-10-04 23:29:45,10,0
204,L05,#14,GW252/13600,(9)维护状态,9,2025-10-04 22:53:13,2025-10-04 23:29:35,2182,0.61
205,L05,#14,GW252/13600,(2)停机状态,2,2025-10-04 22:47:53,2025-10-04 22:53:13,320,0.09
206,L05,#14,GW252/13600,(1)停机过程,1,2025-10-04 22:47:43,2025-10-04 22:47:53,10,0
207,L05,#14,GW252/13600,(9)维护状态,9,2025-10-04 22:46:57,2025-10-04 22:47:43,46,0.01
208,L05,#14,GW252/13600,(2)停机状态,2,2025-10-04 21:16:32,2025-10-04 22:46:57,5425,1.51
209,L05,#14,GW252/13600,(1)停机过程,1,2025-10-04 21:16:22,2025-10-04 21:16:32,10,0
210,L05,#14,GW252/13600,(9)维护状态,9,2025-10-04 20:40:56,2025-10-04 21:16:22,2126,0.59
211,L05,#14,GW252/13600,(2)停机状态,2,2025-10-04 20:39:54,2025-10-04 20:40:56,62,0.02
212,L05,#14,GW252/13600,(1)停机过程,1,2025-10-04 20:39:45,2025-10-04 20:39:54,9,0
213,L05,#14,GW252/13600,(9)维护状态,9,2025-10-04 20:09:59,2025-10-04 20:39:45,1786,0.5
214,L05,#14,GW252/13600,(2)停机状态,2,2025-10-04 19:29:08,2025-10-04 20:09:59,2451,0.68
215,L05,#14,GW252/13600,(1)停机过程,1,2025-10-04 19:28:40,2025-10-04 19:29:08,28,0.01
216,L05,#14,GW252/13600,(3)待机状态,3,2025-10-04 19:28:20,2025-10-04 19:28:40,20,0.01
217,L05,#14,GW252/13600,(2)停机状态,2,2025-10-04 19:21:51,2025-10-04 19:28:20,389,0.11
218,L05,#14,GW252/13600,(1)停机过程,1,2025-10-04 19:21:41,2025-10-04 19:21:51,10,0
219,L05,#14,GW252/13600,(9)维护状态,9,2025-10-04 19:18:41,2025-10-04 19:21:41,180,0.05
220,L05,#14,GW252/13600,(2)停机状态,2,2025-10-04 19:17:50,2025-10-04 19:18:41,51,0.01
221,L05,#14,GW252/13600,(1)停机过程,1,2025-10-04 19:17:40,2025-10-04 19:17:50,10,0
222,L05,#14,GW252/13600,(9)维护状态,9,2025-10-04 19:03:57,2025-10-04 19:17:40,823,0.23
223,L05,#14,GW252/13600,(2)停机状态,2,2025-10-04 19:02:13,2025-10-04 19:03:57,104,0.03
224,L05,#14,GW252/13600,(1)停机过程,1,2025-10-04 19:01:58,2025-10-04 19:02:13,15,0
225,L05,#14,GW252/13600,(3)待机状态,3,2025-10-04 19:01:46,2025-10-04 19:01:58,12,0
226,L05,#14,GW252/13600,(2)停机状态,2,2025-10-04 18:52:43,2025-10-04 19:01:46,543,0.15
227,L05,#14,GW252/13600,(1)停机过程,1,2025-10-04 18:52:33,2025-10-04 18:52:43,10,0
228,L05,#14,GW252/13600,(9)维护状态,9,2025-10-04 18:50:03,2025-10-04 18:52:33,150,0.04
229,L05,#14,GW252/13600,(2)停机状态,2,2025-10-04 18:43:59,2025-10-04 18:50:03,364,0.1
230,L05,#14,GW252/13600,(1)停机过程,1,2025-10-04 18:43:51,2025-10-04 18:43:59,8,0
231,L05,#14,GW252/13600,(9)维护状态,9,2025-10-04 18:36:08,2025-10-04 18:43:51,463,0.13
232,L05,#14,GW252/13600,(2)停机状态,2,2025-10-04 18:27:11,2025-10-04 18:36:08,537,0.15
233,L05,#14,GW252/13600,(1)停机过程,1,2025-10-04 18:27:02,2025-10-04 18:27:11,9,0
234,L05,#14,GW252/13600,(9)维护状态,9,2025-10-04 18:20:59,2025-10-04 18:27:02,363,0.1
235,L05,#14,GW252/13600,(2)停机状态,2,2025-10-04 18:13:46,2025-10-04 18:20:59,433,0.12
236,L05,#14,GW252/13600,(1)停机过程,1,2025-10-04 18:12:53,2025-10-04 18:13:46,53,0.01
237,L05,#14,GW252/13600,(5)发电状态,5,2025-10-04 18:07:01,2025-10-04 18:12:53,352,0.1
238,L05,#14,GW252/13600,(4)启机状态,4,2025-10-04 18:06:28,2025-10-04 18:07:01,33,0.01
239,L05,#14,GW252/13600,(3)待机状态,3,2025-10-04 18:01:52,2025-10-04 18:06:28,276,0.08
