设备状态统计_历史状态明细,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
68,L03,#28,GW252/13600,(3)待机状态,3,2025-11-11 03:23:39,2025-11-11 03:24:19,40,0.01
69,L03,#28,GW252/13600,(2)停机状态,2,2025-11-11 02:45:59,2025-11-11 03:23:39,2260,0.63
70,L03,#28,GW252/13600,(1)停机过程,1,2025-11-11 02:45:08,2025-11-11 02:45:59,51,0.01
71,L03,#28,GW252/13600,(5)发电状态,5,2025-11-09 22:00:15,2025-11-11 02:45:08,103493,28.75
72,L03,#28,GW252/13600,(4)启机状态,4,2025-11-09 21:58:15,2025-11-09 22:00:15,120,0.03
73,L03,#28,GW252/13600,(3)待机状态,3,2025-11-09 21:57:13,2025-11-09 21:58:15,62,0.02
74,L03,#28,GW252/13600,(2)停机状态,2,2025-11-09 21:55:03,2025-11-09 21:57:13,130,0.04
75,L03,#28,GW252/13600,(1)停机过程,1,2025-11-09 21:54:08,2025-11-09 21:55:03,55,0.02
76,L03,#28,GW252/13600,(5)发电状态,5,2025-11-09 21:39:36,2025-11-09 21:54:08,872,0.24
77,L03,#28,GW252/13600,(4)启机状态,4,2025-11-09 21:37:49,2025-11-09 21:39:36,107,0.03
78,L03,#28,GW252/13600,(3)待机状态,3,2025-11-09 17:20:01,2025-11-09 21:37:49,15468,4.3
79,L03,#28,GW252/13600,(2)停机状态,2,2025-11-09 16:43:20,2025-11-09 17:20:01,2201,0.61
80,L03,#28,GW252/13600,(1)停机过程,1,2025-11-09 16:42:25,2025-11-09 16:43:20,55,0.02
81,L03,#28,GW252/13600,(5)发电状态,5,2025-11-09 16:18:05,2025-11-09 16:42:25,1460,0.41
82,L03,#28,GW252/13600,(4)启机状态,4,2025-11-09 16:14:34,2025-11-09 16:18:05,211,0.06
83,L03,#28,GW252/13600,(3)待机状态,3,2025-11-09 15:28:34,2025-11-09 16:14:34,2760,0.77
84,L03,#28,GW252/13600,(2)停机状态,2,2025-11-09 15:22:57,2025-11-09 15:28:34,337,0.09
85,L03,#28,GW252/13600,(1)停机过程,1,2025-11-09 15:22:03,2025-11-09 15:22:57,54,0.02
86,L03,#28,GW252/13600,(5)发电状态,5,2025-11-09 14:59:15,2025-11-09 15:22:03,1368,0.38
87,L03,#28,GW252/13600,(4)启机状态,4,2025-11-09 14:56:37,2025-11-09 14:59:15,158,0.04
88,L03,#28,GW252/13600,(3)待机状态,3,2025-11-09 14:05:07,2025-11-09 14:56:37,3090,0.86
89,L03,#28,GW252/13600,(2)停机状态,2,2025-11-09 13:28:23,2025-11-09 14:05:07,2204,0.61
90,L03,#28,GW252/13600,(1)停机过程,1,2025-11-09 13:27:31,2025-11-09 13:28:23,52,0.01
91,L03,#28,GW252/13600,(5)发电状态,5,2025-11-05 13:46:29,2025-11-09 13:27:31,344462,95.68
92,L03,#28,GW252/13600,(4)启机状态,4,2025-11-05 13:45:44,2025-11-05 13:46:29,45,0.01
93,L03,#28,GW252/13600,(3)待机状态,3,2025-11-05 13:45:04,2025-11-05 13:45:44,40,0.01
94,L03,#28,GW252/13600,(2)停机状态,2,2025-11-05 13:45:01,2025-11-05 13:45:04,3,0
95,L03,#28,GW252/13600,(1)停机过程,1,2025-11-05 13:44:09,2025-11-05 13:45:01,52,0.01
96,L03,#28,GW252/13600,(5)发电状态,5,2025-10-29 13:44:02,2025-11-05 13:44:09,604807,168
97,L03,#28,GW252/13600,(4)启机状态,4,2025-10-29 13:43:27,2025-10-29 13:44:02,35,0.01
98,L03,#28,GW252/13600,(3)待机状态,3,2025-10-29 13:42:56,2025-10-29 13:43:27,31,0.01
99,L03,#28,GW252/13600,(2)停机状态,2,2025-10-29 13:35:48,2025-10-29 13:42:56,428,0.12
100,L03,#28,GW252/13600,(1)停机过程,1,2025-10-29 13:35:01,2025-10-29 13:35:48,47,0.01
101,L03,#28,GW252/13600,(5)发电状态,5,2025-10-29 12:57:32,2025-10-29 13:35:01,2249,0.62
102,L03,#28,GW252/13600,(4)启机状态,4,2025-10-29 12:57:00,2025-10-29 12:57:32,32,0.01
103,L03,#28,GW252/13600,(3)待机状态,3,2025-10-29 12:56:26,2025-10-29 12:57:00,34,0.01
104,L03,#28,GW252/13600,(2)停机状态,2,2025-10-29 12:45:28,2025-10-29 12:56:26,658,0.18
105,L03,#28,GW252/13600,(1)停机过程,1,2025-10-29 12:44:42,2025-10-29 12:45:28,46,0.01
106,L03,#28,GW252/13600,(5)发电状态,5,2025-10-29 07:27:26,2025-10-29 12:44:42,19036,5.29
107,L03,#28,GW252/13600,(4)启机状态,4,2025-10-29 07:26:50,2025-10-29 07:27:26,36,0.01
108,L03,#28,GW252/13600,(3)待机状态,3,2025-10-29 07:26:17,2025-10-29 07:26:50,33,0.01
109,L03,#28,GW252/13600,(2)停机状态,2,2025-10-29 07:15:34,2025-10-29 07:26:17,643,0.18
110,L03,#28,GW252/13600,(1)停机过程,1,2025-10-29 07:14:44,2025-10-29 07:15:34,50,0.01
111,L03,#28,GW252/13600,(5)发电状态,5,2025-10-29 06:07:37,2025-10-29 07:14:44,4027,1.12
112,L03,#28,GW252/13600,(4)启机状态,4,2025-10-29 06:07:04,2025-10-29 06:07:37,33,0.01
113,L03,#28,GW252/13600,(3)待机状态,3,2025-10-29 06:06:32,2025-10-29 06:07:04,32,0.01
114,L03,#28,GW252/13600,(2)停机状态,2,2025-10-29 06:02:13,2025-10-29 06:06:32,259,0.07
115,L03,#28,GW252/13600,(1)停机过程,1,2025-10-29 06:01:26,2025-10-29 06:02:13,47,0.01
116,L03,#28,GW252/13600,(5)发电状态,5,2025-10-28 09:19:18,2025-10-29 06:01:26,74528,20.7
117,L03,#28,GW252/13600,(4)启机状态,4,2025-10-28 09:18:46,2025-10-28 09:19:18,32,0.01
118,L03,#28,GW252/13600,(3)待机状态,3,2025-10-28 09:18:13,2025-10-28 09:18:46,33,0.01
119,L03,#28,GW252/13600,(2)停机状态,2,2025-10-28 09:14:30,2025-10-28 09:18:13,223,0.06
120,L03,#28,GW252/13600,(1)停机过程,1,2025-10-28 09:13:42,2025-10-28 09:14:30,48,0.01
121,L03,#28,GW252/13600,(5)发电状态,5,2025-10-24 13:27:25,2025-10-28 09:13:42,330377,91.77
122,L03,#28,GW252/13600,(4)启机状态,4,2025-10-24 13:26:49,2025-10-24 13:27:25,36,0.01
123,L03,#28,GW252/13600,(3)待机状态,3,2025-10-24 13:26:15,2025-10-24 13:26:49,34,0.01
124,L03,#28,GW252/13600,(2)停机状态,2,2025-10-24 13:16:25,2025-10-24 13:26:15,590,0.16
125,L03,#28,GW252/13600,(1)停机过程,1,2025-10-24 13:15:35,2025-10-24 13:16:25,50,0.01
126,L03,#28,GW252/13600,(5)发电状态,5,2025-10-24 13:02:39,2025-10-24 13:15:35,776,0.22
127,L03,#28,GW252/13600,(4)启机状态,4,2025-10-24 13:02:03,2025-10-24 13:02:39,36,0.01
128,L03,#28,GW252/13600,(3)待机状态,3,2025-10-24 13:01:28,2025-10-24 13:02:03,35,0.01
129,L03,#28,GW252/13600,(2)停机状态,2,2025-10-24 12:56:27,2025-10-24 13:01:28,301,0.08
130,L03,#28,GW252/13600,(1)停机过程,1,2025-10-24 12:55:38,2025-10-24 12:56:27,49,0.01
131,L03,#28,GW252/13600,(5)发电状态,5,2025-10-24 12:52:33,2025-10-24 12:55:38,185,0.05
132,L03,#28,GW252/13600,(4)启机状态,4,2025-10-24 12:51:58,2025-10-24 12:52:33,35,0.01
133,L03,#28,GW252/13600,(3)待机状态,3,2025-10-24 12:51:22,2025-10-24 12:51:58,36,0.01
134,L03,#28,GW252/13600,(2)停机状态,2,2025-10-24 12:41:25,2025-10-24 12:51:22,597,0.17
135,L03,#28,GW252/13600,(1)停机过程,1,2025-10-24 12:40:35,2025-10-24 12:41:25,50,0.01
136,L03,#28,GW252/13600,(5)发电状态,5,2025-10-23 06:58:26,2025-10-24 12:40:35,106929,29.7
137,L03,#28,GW252/13600,(4)启机状态,4,2025-10-23 06:57:47,2025-10-23 06:58:26,39,0.01
138,L03,#28,GW252/13600,(3)待机状态,3,2025-10-23 06:57:18,2025-10-23 06:57:47,29,0.01
139,L03,#28,GW252/13600,(2)停机状态,2,2025-10-23 06:42:50,2025-10-23 06:57:18,868,0.24
140,L03,#28,GW252/13600,(1)停机过程,1,2025-10-23 06:42:03,2025-10-23 06:42:50,47,0.01
141,L03,#28,GW252/13600,(5)发电状态,5,2025-10-23 05:18:47,2025-10-23 06:42:03,4996,1.39
142,L03,#28,GW252/13600,(4)启机状态,4,2025-10-23 05:18:14,2025-10-23 05:18:47,33,0.01
143,L03,#28,GW252/13600,(3)待机状态,3,2025-10-23 05:17:44,2025-10-23 05:18:14,30,0.01
144,L03,#28,GW252/13600,(2)停机状态,2,2025-10-23 05:13:25,2025-10-23 05:17:44,259,0.07
145,L03,#28,GW252/13600,(1)停机过程,1,2025-10-23 05:12:38,2025-10-23 05:13:25,47,0.01
146,L03,#28,GW252/13600,(5)发电状态,5,2025-10-22 20:28:35,2025-10-23 05:12:38,31443,8.73
147,L03,#28,GW252/13600,(4)启机状态,4,2025-10-22 20:28:08,2025-10-22 20:28:35,27,0.01
148,L03,#28,GW252/13600,(3)待机状态,3,2025-10-22 20:27:37,2025-10-22 20:28:08,31,0.01
149,L03,#28,GW252/13600,(2)停机状态,2,2025-10-22 20:22:47,2025-10-22 20:27:37,290,0.08
150,L03,#28,GW252/13600,(1)停机过程,1,2025-10-22 20:22:03,2025-10-22 20:22:47,44,0.01
151,L03,#28,GW252/13600,(5)发电状态,5,2025-10-22 19:27:49,2025-10-22 20:22:03,3254,0.9
152,L03,#28,GW252/13600,(4)启机状态,4,2025-10-22 19:27:12,2025-10-22 19:27:49,37,0.01
153,L03,#28,GW252/13600,(3)待机状态,3,2025-10-22 19:26:46,2025-10-22 19:27:12,26,0.01
154,L03,#28,GW252/13600,(2)停机状态,2,2025-10-22 19:21:25,2025-10-22 19:26:46,321,0.09
155,L03,#28,GW252/13600,(1)停机过程,1,2025-10-22 19:20:39,2025-10-22 19:21:25,46,0.01
156,L03,#28,GW252/13600,(5)发电状态,5,2025-10-22 16:07:28,2025-10-22 19:20:39,11591,3.22
157,L03,#28,GW252/13600,(4)启机状态,4,2025-10-22 16:06:54,2025-10-22 16:07:28,34,0.01
158,L03,#28,GW252/13600,(3)待机状态,3,2025-10-22 16:06:27,2025-10-22 16:06:54,27,0.01
159,L03,#28,GW252/13600,(2)停机状态,2,2025-10-22 16:01:22,2025-10-22 16:06:27,305,0.08
160,L03,#28,GW252/13600,(1)停机过程,1,2025-10-22 16:00:35,2025-10-22 16:01:22,47,0.01
161,L03,#28,GW252/13600,(5)发电状态,5,2025-10-22 04:46:02,2025-10-22 16:00:35,40473,11.24
162,L03,#28,GW252/13600,(4)启机状态,4,2025-10-22 04:45:33,2025-10-22 04:46:02,29,0.01
163,L03,#28,GW252/13600,(3)待机状态,3,2025-10-22 04:45:03,2025-10-22 04:45:33,30,0.01
164,L03,#28,GW252/13600,(2)停机状态,2,2025-10-21 23:46:30,2025-10-22 04:45:03,17913,4.98
165,L03,#28,GW252/13600,(1)停机过程,1,2025-10-21 23:45:48,2025-10-21 23:46:30,42,0.01
166,L03,#28,GW252/13600,(5)发电状态,5,2025-10-21 23:40:19,2025-10-21 23:45:48,329,0.09
167,L03,#28,GW252/13600,(4)启机状态,4,2025-10-21 23:39:41,2025-10-21 23:40:19,38,0.01
168,L03,#28,GW252/13600,(3)待机状态,3,2025-10-21 23:39:13,2025-10-21 23:39:41,28,0.01
169,L03,#28,GW252/13600,(2)停机状态,2,2025-10-21 19:39:42,2025-10-21 23:39:13,14371,3.99
170,L03,#28,GW252/13600,(1)停机过程,1,2025-10-21 19:38:58,2025-10-21 19:39:42,44,0.01
171,L03,#28,GW252/13600,(5)发电状态,5,2025-10-21 17:17:26,2025-10-21 19:38:58,8492,2.36
172,L03,#28,GW252/13600,(4)启机状态,4,2025-10-21 17:16:51,2025-10-21 17:17:26,35,0.01
173,L03,#28,GW252/13600,(3)待机状态,3,2025-10-21 17:16:21,2025-10-21 17:16:51,30,0.01
174,L03,#28,GW252/13600,(2)停机状态,2,2025-10-21 17:01:26,2025-10-21 17:16:21,895,0.25
175,L03,#28,GW252/13600,(1)停机过程,1,2025-10-21 17:00:41,2025-10-21 17:01:26,45,0.01
176,L03,#28,GW252/13600,(5)发电状态,5,2025-10-21 09:47:06,2025-10-21 17:00:41,26015,7.23
177,L03,#28,GW252/13600,(4)启机状态,4,2025-10-21 09:46:34,2025-10-21 09:47:06,32,0.01
178,L03,#28,GW252/13600,(3)待机状态,3,2025-10-21 09:46:04,2025-10-21 09:46:34,30,0.01
179,L03,#28,GW252/13600,(2)停机状态,2,2025-10-21 09:45:07,2025-10-21 09:46:04,57,0.02
180,L03,#28,GW252/13600,(1)停机过程,1,2025-10-21 09:44:22,2025-10-21 09:45:07,45,0.01
181,L03,#28,GW252/13600,(5)发电状态,5,2025-10-20 23:16:28,2025-10-21 09:44:22,37674,10.47
182,L03,#28,GW252/13600,(4)启机状态,4,2025-10-20 23:15:54,2025-10-20 23:16:28,34,0.01
183,L03,#28,GW252/13600,(3)待机状态,3,2025-10-20 23:15:26,2025-10-20 23:15:54,28,0.01
184,L03,#28,GW252/13600,(2)停机状态,2,2025-10-20 22:55:10,2025-10-20 23:15:26,1216,0.34
185,L03,#28,GW252/13600,(1)停机过程,1,2025-10-20 22:54:27,2025-10-20 22:55:10,43,0.01
186,L03,#28,GW252/13600,(5)发电状态,5,2025-10-20 21:23:02,2025-10-20 22:54:27,5485,1.52
187,L03,#28,GW252/13600,(4)启机状态,4,2025-10-20 21:22:31,2025-10-20 21:23:02,31,0.01
188,L03,#28,GW252/13600,(3)待机状态,3,2025-10-20 21:22:00,2025-10-20 21:22:31,31,0.01
189,L03,#28,GW252/13600,(2)停机状态,2,2025-10-20 21:17:42,2025-10-20 21:22:00,258,0.07
190,L03,#28,GW252/13600,(1)停机过程,1,2025-10-20 21:16:57,2025-10-20 21:17:42,45,0.01
191,L03,#28,GW252/13600,(5)发电状态,5,2025-10-20 14:54:22,2025-10-20 21:16:57,22955,6.38
192,L03,#28,GW252/13600,(4)启机状态,4,2025-10-20 14:53:51,2025-10-20 14:54:22,31,0.01
193,L03,#28,GW252/13600,(3)待机状态,3,2025-10-20 14:53:20,2025-10-20 14:53:51,31,0.01
194,L03,#28,GW252/13600,(2)停机状态,2,2025-10-20 14:44:03,2025-10-20 14:53:20,557,0.15
195,L03,#28,GW252/13600,(1)停机过程,1,2025-10-20 14:43:16,2025-10-20 14:44:03,47,0.01
196,L03,#28,GW252/13600,(5)发电状态,5,2025-10-20 13:55:10,2025-10-20 14:43:16,2886,0.8
197,L03,#28,GW252/13600,(4)启机状态,4,2025-10-20 13:54:37,2025-10-20 13:55:10,33,0.01
198,L03,#28,GW252/13600,(3)待机状态,3,2025-10-20 13:54:07,2025-10-20 13:54:37,30,0.01
199,L03,#28,GW252/13600,(2)停机状态,2,2025-10-20 13:54:05,2025-10-20 13:54:07,2,0
200,L03,#28,GW252/13600,(1)停机过程,1,2025-10-20 13:53:55,2025-10-20 13:54:05,10,0
201,L03,#28,GW252/13600,(9)维护状态,9,2025-10-20 13:53:04,2025-10-20 13:53:55,51,0.01
202,L03,#28,GW252/13600,(2)停机状态,2,2025-10-20 13:50:22,2025-10-20 13:53:04,162,0.05
203,L03,#28,GW252/13600,(1)停机过程,1,2025-10-20 13:50:17,2025-10-20 13:50:22,5,0
204,L03,#28,GW252/13600,(9)维护状态,9,2025-10-20 13:47:05,2025-10-20 13:50:17,192,0.05
205,L03,#28,GW252/13600,(1)停机过程,1,2025-10-20 13:46:15,2025-10-20 13:47:05,50,0.01
206,L03,#28,GW252/13600,(5)发电状态,5,2025-10-20 11:44:02,2025-10-20 13:46:15,7333,2.04
207,L03,#28,GW252/13600,(4)启机状态,4,2025-10-20 11:43:28,2025-10-20 11:44:02,34,0.01
208,L03,#28,GW252/13600,(3)待机状态,3,2025-10-20 11:42:56,2025-10-20 11:43:28,32,0.01
209,L03,#28,GW252/13600,(2)停机状态,2,2025-10-20 11:29:29,2025-10-20 11:42:56,807,0.22
210,L03,#28,GW252/13600,(1)停机过程,1,2025-10-20 11:28:41,2025-10-20 11:29:29,48,0.01
211,L03,#28,GW252/13600,(5)发电状态,5,2025-10-15 00:56:18,2025-10-20 11:28:41,469943,130.54
212,L03,#28,GW252/13600,(4)启机状态,4,2025-10-15 00:55:27,2025-10-15 00:56:18,51,0.01
213,L03,#28,GW252/13600,(3)待机状态,3,2025-10-15 00:54:48,2025-10-15 00:55:27,39,0.01
214,L03,#28,GW252/13600,(2)停机状态,2,2025-10-15 00:53:35,2025-10-15 00:54:48,73,0.02
215,L03,#28,GW252/13600,(1)停机过程,1,2025-10-15 00:53:25,2025-10-15 00:53:35,10,0
216,L03,#28,GW252/13600,(9)维护状态,9,2025-10-14 23:33:35,2025-10-15 00:53:25,4790,1.33
217,L03,#28,GW252/13600,(2)停机状态,2,2025-10-13 08:45:10,2025-10-14 23:33:35,139705,38.81
218,L03,#28,GW252/13600,(1)停机过程,1,2025-10-13 08:44:59,2025-10-13 08:45:10,11,0
219,L03,#28,GW252/13600,(9)维护状态,9,2025-10-11 19:42:04,2025-10-13 08:44:59,133375,37.05
220,L03,#28,GW252/13600,(2)停机状态,2,2025-10-11 19:39:27,2025-10-11 19:42:04,157,0.04
221,L03,#28,GW252/13600,(1)停机过程,1,2025-10-11 19:39:17,2025-10-11 19:39:27,10,0
222,L03,#28,GW252/13600,(9)维护状态,9,2025-10-11 19:39:07,2025-10-11 19:39:17,10,0
223,L03,#28,GW252/13600,(2)停机状态,2,2025-10-10 11:38:47,2025-10-11 19:39:07,115220,32.01
224,L03,#28,GW252/13600,(1)停机过程,1,2025-10-10 11:38:37,2025-10-10 11:38:47,10,0
225,L03,#28,GW252/13600,(9)维护状态,9,2025-10-09 14:07:49,2025-10-10 11:38:37,77448,21.51
226,L03,#28,GW252/13600,(2)停机状态,2,2025-10-06 17:00:48,2025-10-09 14:07:49,248821,69.12
227,L03,#28,GW252/13600,(1)停机过程,1,2025-10-06 17:00:38,2025-10-06 17:00:48,10,0
228,L03,#28,GW252/13600,(9)维护状态,9,2025-10-06 16:54:49,2025-10-06 17:00:38,349,0.1
229,L03,#28,GW252/13600,(2)停机状态,2,2025-10-05 00:35:15,2025-10-06 16:54:49,145174,40.33
230,L03,#28,GW252/13600,(1)停机过程,1,2025-10-05 00:34:32,2025-10-05 00:35:15,43,0.01
231,L03,#28,GW252/13600,(5)发电状态,5,2025-10-04 18:59:58,2025-10-05 00:34:32,20074,5.58
232,L03,#28,GW252/13600,(4)启机状态,4,2025-10-04 18:59:15,2025-10-04 18:59:58,43,0.01
233,L03,#28,GW252/13600,(3)待机状态,3,2025-10-04 18:58:34,2025-10-04 18:59:15,41,0.01
234,L03,#28,GW252/13600,(2)停机状态,2,2025-10-04 18:23:06,2025-10-04 18:58:34,2128,0.59
235,L03,#28,GW252/13600,(1)停机过程,1,2025-10-04 18:22:19,2025-10-04 18:23:06,47,0.01
236,L03,#28,GW252/13600,(5)发电状态,5,2025-10-04 18:10:49,2025-10-04 18:22:19,690,0.19
237,L03,#28,GW252/13600,(4)启机状态,4,2025-10-04 18:10:15,2025-10-04 18:10:49,34,0.01
238,L03,#28,GW252/13600,(3)待机状态,3,2025-10-04 18:01:09,2025-10-04 18:10:15,546,0.15
239,L03,#28,GW252/13600,(2)停机状态,2,2025-10-04 17:58:59,2025-10-04 18:01:09,130,0.04
