设备状态统计_历史状态明细,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
  电场:[三峡阳江海路海风场];  设备类型:风机;  设备:[#45];  查询方式:详情;  开始时间:2025-01-01;  结束时间:2025-12-01,,,,,,,,,
序号,馈线名称,设备名称,型号名称,状态,状态码,开始时间,结束时间,持续时间(s),时长描述(h)
1,L13,#45,GW252/13600,(9)维护状态,9,2025-12-01 11:57:28,2025-12-01 23:59:59,43351,12.04
2,L13,#45,GW252/13600,(2)停机状态,2,2025-12-01 11:37:46,2025-12-01 11:57:28,1182,0.33
3,L13,#45,GW252/13600,(1)停机过程,1,2025-12-01 11:36:31,2025-12-01 11:37:46,75,0.02
4,L13,#45,GW252/13600,(5)发电状态,5,2025-11-28 13:03:34,2025-12-01 11:36:31,253977,70.55
5,L13,#45,GW252/13600,(4)启机状态,4,2025-11-28 13:02:54,2025-11-28 13:03:34,40,0.01
6,L13,#45,GW252/13600,(3)待机状态,3,2025-11-28 13:02:17,2025-11-28 13:02:54,37,0.01
7,L13,#45,GW252/13600,(2)停机状态,2,2025-11-28 12:26:26,2025-11-28 13:02:17,2151,0.6
8,L13,#45,GW252/13600,(1)停机过程,1,2025-11-28 12:25:29,2025-11-28 12:26:26,57,0.02
9,L13,#45,GW252/13600,(5)发电状态,5,2025-11-26 13:45:57,2025-11-28 12:25:29,167972,46.66
10,L13,#45,GW252/13600,(4)启机状态,4,2025-11-26 13:45:07,2025-11-26 13:45:57,50,0.01
11,L13,#45,GW252/13600,(3)待机状态,3,2025-11-26 13:44:27,2025-11-26 13:45:07,40,0.01
12,L13,#45,GW252/13600,(2)停机状态,2,2025-11-26 13:25:33,2025-11-26 13:44:27,1134,0.32
13,L13,#45,GW252/13600,(1)停机过程,1,2025-11-26 13:24:35,2025-11-26 13:25:33,58,0.02
14,L13,#45,GW252/13600,(5)发电状态,5,2025-11-26 12:57:42,2025-11-26 13:24:35,1613,0.45
15,L13,#45,GW252/13600,(4)启机状态,4,2025-11-26 12:56:54,2025-11-26 12:57:42,48,0.01
16,L13,#45,GW252/13600,(3)待机状态,3,2025-11-26 12:56:17,2025-11-26 12:56:54,37,0.01
17,L13,#45,GW252/13600,(2)停机状态,2,2025-11-26 11:39:59,2025-11-26 12:56:17,4578,1.27
18,L13,#45,GW252/13600,(1)停机过程,1,2025-11-26 11:39:04,2025-11-26 11:39:59,55,0.02
19,L13,#45,GW252/13600,(5)发电状态,5,2025-11-25 17:14:42,2025-11-26 11:39:04,66262,18.41
20,L13,#45,GW252/13600,(4)启机状态,4,2025-11-25 17:13:51,2025-11-25 17:14:42,51,0.01
21,L13,#45,GW252/13600,(3)待机状态,3,2025-11-25 17:13:11,2025-11-25 17:13:51,40,0.01
22,L13,#45,GW252/13600,(2)停机状态,2,2025-11-25 17:03:57,2025-11-25 17:13:11,554,0.15
23,L13,#45,GW252/13600,(1)停机过程,1,2025-11-25 17:03:00,2025-11-25 17:03:57,57,0.02
24,L13,#45,GW252/13600,(5)发电状态,5,2025-11-25 13:32:56,2025-11-25 17:03:00,12604,3.5
25,L13,#45,GW252/13600,(4)启机状态,4,2025-11-25 13:32:13,2025-11-25 13:32:56,43,0.01
26,L13,#45,GW252/13600,(3)待机状态,3,2025-11-25 13:31:36,2025-11-25 13:32:13,37,0.01
27,L13,#45,GW252/13600,(2)停机状态,2,2025-11-25 13:10:07,2025-11-25 13:31:36,1289,0.36
28,L13,#45,GW252/13600,(1)停机过程,1,2025-11-25 13:09:13,2025-11-25 13:10:07,54,0.02
29,L13,#45,GW252/13600,(5)发电状态,5,2025-11-25 13:00:11,2025-11-25 13:09:13,542,0.15
30,L13,#45,GW252/13600,(4)启机状态,4,2025-11-25 12:59:30,2025-11-25 13:00:11,41,0.01
31,L13,#45,GW252/13600,(3)待机状态,3,2025-11-25 12:58:52,2025-11-25 12:59:30,38,0.01
32,L13,#45,GW252/13600,(2)停机状态,2,2025-11-25 10:46:54,2025-11-25 12:58:52,7918,2.2
33,L13,#45,GW252/13600,(1)停机过程,1,2025-11-25 10:46:00,2025-11-25 10:46:54,54,0.02
34,L13,#45,GW252/13600,(5)发电状态,5,2025-11-25 09:42:52,2025-11-25 10:46:00,3788,1.05
35,L13,#45,GW252/13600,(4)启机状态,4,2025-11-25 09:42:10,2025-11-25 09:42:52,42,0.01
36,L13,#45,GW252/13600,(3)待机状态,3,2025-11-25 09:41:40,2025-11-25 09:42:10,30,0.01
37,L13,#45,GW252/13600,(2)停机状态,2,2025-11-25 08:43:23,2025-11-25 09:41:40,3497,0.97
38,L13,#45,GW252/13600,(1)停机过程,1,2025-11-25 08:42:31,2025-11-25 08:43:23,52,0.01
39,L13,#45,GW252/13600,(5)发电状态,5,2025-11-25 06:59:41,2025-11-25 08:42:31,6170,1.71
40,L13,#45,GW252/13600,(4)启机状态,4,2025-11-25 06:59:05,2025-11-25 06:59:41,36,0.01
41,L13,#45,GW252/13600,(3)待机状态,3,2025-11-25 06:58:33,2025-11-25 06:59:05,32,0.01
42,L13,#45,GW252/13600,(2)停机状态,2,2025-11-25 06:44:29,2025-11-25 06:58:33,844,0.23
43,L13,#45,GW252/13600,(1)停机过程,1,2025-11-25 06:43:37,2025-11-25 06:44:29,52,0.01
44,L13,#45,GW252/13600,(5)发电状态,5,2025-11-24 23:03:41,2025-11-25 06:43:37,27596,7.67
45,L13,#45,GW252/13600,(4)启机状态,4,2025-11-24 23:01:47,2025-11-24 23:03:41,114,0.03
46,L13,#45,GW252/13600,(3)待机状态,3,2025-11-24 22:04:48,2025-11-24 23:01:47,3419,0.95
47,L13,#45,GW252/13600,(2)停机状态,2,2025-11-24 21:28:08,2025-11-24 22:04:48,2200,0.61
48,L13,#45,GW252/13600,(1)停机过程,1,2025-11-24 21:27:12,2025-11-24 21:28:08,56,0.02
49,L13,#45,GW252/13600,(5)发电状态,5,2025-11-24 13:38:43,2025-11-24 21:27:12,28109,7.81
50,L13,#45,GW252/13600,(4)启机状态,4,2025-11-24 13:37:39,2025-11-24 13:38:43,64,0.02
51,L13,#45,GW252/13600,(3)待机状态,3,2025-11-24 13:36:53,2025-11-24 13:37:39,46,0.01
52,L13,#45,GW252/13600,(2)停机状态,2,2025-11-24 13:32:36,2025-11-24 13:36:53,257,0.07
53,L13,#45,GW252/13600,(1)停机过程,1,2025-11-24 13:31:29,2025-11-24 13:32:36,67,0.02
54,L13,#45,GW252/13600,(5)发电状态,5,2025-11-24 12:28:52,2025-11-24 13:31:29,3757,1.04
55,L13,#45,GW252/13600,(4)启机状态,4,2025-11-24 12:27:39,2025-11-24 12:28:52,73,0.02
56,L13,#45,GW252/13600,(3)待机状态,3,2025-11-24 12:26:51,2025-11-24 12:27:39,48,0.01
57,L13,#45,GW252/13600,(2)停机状态,2,2025-11-24 12:22:19,2025-11-24 12:26:51,272,0.08
58,L13,#45,GW252/13600,(1)停机过程,1,2025-11-24 12:21:16,2025-11-24 12:22:19,63,0.02
59,L13,#45,GW252/13600,(5)发电状态,5,2025-11-23 22:17:54,2025-11-24 12:21:16,50602,14.06
60,L13,#45,GW252/13600,(4)启机状态,4,2025-11-23 22:15:51,2025-11-23 22:17:54,123,0.03
61,L13,#45,GW252/13600,(3)待机状态,3,2025-11-23 18:47:28,2025-11-23 22:15:51,12503,3.47
62,L13,#45,GW252/13600,(2)停机状态,2,2025-11-23 18:10:47,2025-11-23 18:47:28,2201,0.61
63,L13,#45,GW252/13600,(1)停机过程,1,2025-11-23 18:09:53,2025-11-23 18:10:47,54,0.02
64,L13,#45,GW252/13600,(5)发电状态,5,2025-11-23 13:03:40,2025-11-23 18:09:53,18373,5.1
65,L13,#45,GW252/13600,(4)启机状态,4,2025-11-23 13:02:39,2025-11-23 13:03:40,61,0.02
66,L13,#45,GW252/13600,(3)待机状态,3,2025-11-23 13:01:51,2025-11-23 13:02:39,48,0.01
67,L13,#45,GW252/13600,(2)停机状态,2,2025-11-23 12:58:16,2025-11-23 13:01:51,215,0.06
68,L13,#45,GW252/13600,(1)停机过程,1,2025-11-23 12:57:09,2025-11-23 12:58:16,67,0.02
69,L13,#45,GW252/13600,(5)发电状态,5,2025-11-23 12:53:32,2025-11-23 12:57:09,217,0.06
70,L13,#45,GW252/13600,(4)启机状态,4,2025-11-23 12:52:39,2025-11-23 12:53:32,53,0.01
71,L13,#45,GW252/13600,(3)待机状态,3,2025-11-23 12:51:59,2025-11-23 12:52:39,40,0.01
72,L13,#45,GW252/13600,(2)停机状态,2,2025-11-23 12:48:29,2025-11-23 12:51:59,210,0.06
73,L13,#45,GW252/13600,(1)停机过程,1,2025-11-23 12:47:28,2025-11-23 12:48:29,61,0.02
74,L13,#45,GW252/13600,(5)发电状态,5,2025-11-23 11:38:31,2025-11-23 12:47:28,4137,1.15
75,L13,#45,GW252/13600,(4)启机状态,4,2025-11-23 11:37:39,2025-11-23 11:38:31,52,0.01
76,L13,#45,GW252/13600,(3)待机状态,3,2025-11-23 11:36:59,2025-11-23 11:37:39,40,0.01
77,L13,#45,GW252/13600,(1)停机过程,1,2025-11-23 11:36:02,2025-11-23 11:36:59,57,0.02
78,L13,#45,GW252/13600,(5)发电状态,5,2025-11-22 11:50:26,2025-11-23 11:36:02,85536,23.76
79,L13,#45,GW252/13600,(4)启机状态,4,2025-11-22 11:49:47,2025-11-22 11:50:26,39,0.01
80,L13,#45,GW252/13600,(3)待机状态,3,2025-11-22 11:49:10,2025-11-22 11:49:47,37,0.01
81,L13,#45,GW252/13600,(2)停机状态,2,2025-11-22 11:14:12,2025-11-22 11:49:10,2098,0.58
