设备状态统计_历史状态明细,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
124,L17,#40,GW252/13600,(2)停机状态,2,2025-11-13 15:47:16,2025-11-13 15:47:17,1,0
125,L17,#40,GW252/13600,(1)停机过程,1,2025-11-13 15:46:21,2025-11-13 15:47:16,55,0.02
126,L17,#40,GW252/13600,(5)发电状态,5,2025-11-12 21:02:53,2025-11-13 15:46:21,67408,18.72
127,L17,#40,GW252/13600,(4)启机状态,4,2025-11-12 21:00:37,2025-11-12 21:02:53,136,0.04
128,L17,#40,GW252/13600,(3)待机状态,3,2025-11-12 20:24:20,2025-11-12 21:00:37,2177,0.6
129,L17,#40,GW252/13600,(2)停机状态,2,2025-11-12 20:24:18,2025-11-12 20:24:20,2,0
130,L17,#40,GW252/13600,(1)停机过程,1,2025-11-12 20:23:21,2025-11-12 20:24:18,57,0.02
131,L17,#40,GW252/13600,(5)发电状态,5,2025-11-12 19:29:10,2025-11-12 20:23:21,3251,0.9
132,L17,#40,GW252/13600,(4)启机状态,4,2025-11-12 19:26:16,2025-11-12 19:29:10,174,0.05
133,L17,#40,GW252/13600,(3)待机状态,3,2025-11-12 16:57:58,2025-11-12 19:26:16,8898,2.47
134,L17,#40,GW252/13600,(2)停机状态,2,2025-11-12 13:36:31,2025-11-12 16:57:58,12087,3.36
135,L17,#40,GW252/13600,(1)停机过程,1,2025-11-12 13:36:01,2025-11-12 13:36:31,30,0.01
136,L17,#40,GW252/13600,(3)待机状态,3,2025-11-12 12:56:07,2025-11-12 13:36:01,2394,0.67
137,L17,#40,GW252/13600,(2)停机状态,2,2025-11-12 12:53:43,2025-11-12 12:56:07,144,0.04
138,L17,#40,GW252/13600,(1)停机过程,1,2025-11-12 12:52:47,2025-11-12 12:53:43,56,0.02
139,L17,#40,GW252/13600,(5)发电状态,5,2025-11-11 19:44:15,2025-11-12 12:52:47,61712,17.14
140,L17,#40,GW252/13600,(4)启机状态,4,2025-11-11 19:43:23,2025-11-11 19:44:15,52,0.01
141,L17,#40,GW252/13600,(3)待机状态,3,2025-11-11 19:42:42,2025-11-11 19:43:23,41,0.01
142,L17,#40,GW252/13600,(2)停机状态,2,2025-11-11 19:00:50,2025-11-11 19:42:42,2512,0.7
143,L17,#40,GW252/13600,(1)停机过程,1,2025-11-11 18:59:50,2025-11-11 19:00:50,60,0.02
144,L17,#40,GW252/13600,(5)发电状态,5,2025-11-11 16:36:06,2025-11-11 18:59:50,8624,2.4
145,L17,#40,GW252/13600,(4)启机状态,4,2025-11-11 16:34:20,2025-11-11 16:36:06,106,0.03
146,L17,#40,GW252/13600,(3)待机状态,3,2025-11-11 16:33:18,2025-11-11 16:34:20,62,0.02
147,L17,#40,GW252/13600,(2)停机状态,2,2025-11-11 16:27:35,2025-11-11 16:33:18,343,0.1
148,L17,#40,GW252/13600,(1)停机过程,1,2025-11-11 16:26:36,2025-11-11 16:27:35,59,0.02
149,L17,#40,GW252/13600,(5)发电状态,5,2025-11-11 15:35:22,2025-11-11 16:26:36,3074,0.85
150,L17,#40,GW252/13600,(4)启机状态,4,2025-11-11 15:33:47,2025-11-11 15:35:22,95,0.03
151,L17,#40,GW252/13600,(3)待机状态,3,2025-11-11 15:31:25,2025-11-11 15:33:47,142,0.04
152,L17,#40,GW252/13600,(2)停机状态,2,2025-11-11 14:47:21,2025-11-11 15:31:25,2644,0.73
153,L17,#40,GW252/13600,(1)停机过程,1,2025-11-11 14:46:22,2025-11-11 14:47:21,59,0.02
154,L17,#40,GW252/13600,(5)发电状态,5,2025-11-11 02:06:59,2025-11-11 14:46:22,45563,12.66
155,L17,#40,GW252/13600,(4)启机状态,4,2025-11-11 02:05:55,2025-11-11 02:06:59,64,0.02
156,L17,#40,GW252/13600,(3)待机状态,3,2025-11-11 02:05:06,2025-11-11 02:05:55,49,0.01
157,L17,#40,GW252/13600,(2)停机状态,2,2025-11-11 00:36:58,2025-11-11 02:05:06,5288,1.47
158,L17,#40,GW252/13600,(1)停机过程,1,2025-11-11 00:35:59,2025-11-11 00:36:58,59,0.02
159,L17,#40,GW252/13600,(5)发电状态,5,2025-11-10 18:56:27,2025-11-11 00:35:59,20372,5.66
160,L17,#40,GW252/13600,(4)启机状态,4,2025-11-10 18:54:28,2025-11-10 18:56:27,119,0.03
161,L17,#40,GW252/13600,(3)待机状态,3,2025-11-10 18:28:16,2025-11-10 18:54:28,1572,0.44
162,L17,#40,GW252/13600,(2)停机状态,2,2025-11-10 17:50:36,2025-11-10 18:28:16,2260,0.63
163,L17,#40,GW252/13600,(1)停机过程,1,2025-11-10 17:49:40,2025-11-10 17:50:36,56,0.02
164,L17,#40,GW252/13600,(5)发电状态,5,2025-11-09 21:58:57,2025-11-10 17:49:40,71443,19.85
165,L17,#40,GW252/13600,(4)启机状态,4,2025-11-09 21:57:48,2025-11-09 21:58:57,69,0.02
166,L17,#40,GW252/13600,(3)待机状态,3,2025-11-09 21:57:02,2025-11-09 21:57:48,46,0.01
167,L17,#40,GW252/13600,(2)停机状态,2,2025-11-09 21:55:09,2025-11-09 21:57:02,113,0.03
168,L17,#40,GW252/13600,(1)停机过程,1,2025-11-09 21:54:06,2025-11-09 21:55:09,63,0.02
169,L17,#40,GW252/13600,(5)发电状态,5,2025-11-09 21:39:21,2025-11-09 21:54:06,885,0.25
170,L17,#40,GW252/13600,(4)启机状态,4,2025-11-09 21:38:03,2025-11-09 21:39:21,78,0.02
171,L17,#40,GW252/13600,(3)待机状态,3,2025-11-09 17:31:26,2025-11-09 21:38:03,14797,4.11
172,L17,#40,GW252/13600,(2)停机状态,2,2025-11-09 16:53:45,2025-11-09 17:31:26,2261,0.63
173,L17,#40,GW252/13600,(1)停机过程,1,2025-11-09 16:52:49,2025-11-09 16:53:45,56,0.02
174,L17,#40,GW252/13600,(5)发电状态,5,2025-11-09 16:02:54,2025-11-09 16:52:49,2995,0.83
175,L17,#40,GW252/13600,(4)启机状态,4,2025-11-09 15:59:32,2025-11-09 16:02:54,202,0.06
176,L17,#40,GW252/13600,(3)待机状态,3,2025-11-09 14:18:52,2025-11-09 15:59:32,6040,1.68
177,L17,#40,GW252/13600,(2)停机状态,2,2025-11-09 13:42:11,2025-11-09 14:18:52,2201,0.61
178,L17,#40,GW252/13600,(1)停机过程,1,2025-11-09 13:41:15,2025-11-09 13:42:11,56,0.02
179,L17,#40,GW252/13600,(5)发电状态,5,2025-11-09 11:24:05,2025-11-09 13:41:15,8230,2.29
180,L17,#40,GW252/13600,(4)启机状态,4,2025-11-09 11:22:37,2025-11-09 11:24:05,88,0.02
181,L17,#40,GW252/13600,(3)待机状态,3,2025-11-09 11:21:33,2025-11-09 11:22:37,64,0.02
182,L17,#40,GW252/13600,(2)停机状态,2,2025-11-09 11:13:58,2025-11-09 11:21:33,455,0.13
183,L17,#40,GW252/13600,(1)停机过程,1,2025-11-09 11:12:54,2025-11-09 11:13:58,64,0.02
184,L17,#40,GW252/13600,(5)发电状态,5,2025-11-09 11:02:53,2025-11-09 11:12:54,601,0.17
185,L17,#40,GW252/13600,(4)启机状态,4,2025-11-09 11:01:45,2025-11-09 11:02:53,68,0.02
186,L17,#40,GW252/13600,(3)待机状态,3,2025-11-09 11:01:01,2025-11-09 11:01:45,44,0.01
187,L17,#40,GW252/13600,(2)停机状态,2,2025-11-09 10:48:38,2025-11-09 11:01:01,743,0.21
188,L17,#40,GW252/13600,(1)停机过程,1,2025-11-09 10:47:32,2025-11-09 10:48:38,66,0.02
189,L17,#40,GW252/13600,(5)发电状态,5,2025-11-05 14:53:21,2025-11-09 10:47:32,330851,91.9
190,L17,#40,GW252/13600,(4)启机状态,4,2025-11-05 14:52:31,2025-11-05 14:53:21,50,0.01
191,L17,#40,GW252/13600,(3)待机状态,3,2025-11-05 14:51:50,2025-11-05 14:52:31,41,0.01
192,L17,#40,GW252/13600,(2)停机状态,2,2025-11-05 14:49:37,2025-11-05 14:51:50,133,0.04
193,L17,#40,GW252/13600,(1)停机过程,1,2025-11-05 14:48:11,2025-11-05 14:49:37,86,0.02
194,L17,#40,GW252/13600,(5)发电状态,5,2025-10-29 14:48:00,2025-11-05 14:48:11,604811,168
195,L17,#40,GW252/13600,(4)启机状态,4,2025-10-29 14:47:23,2025-10-29 14:48:00,37,0.01
196,L17,#40,GW252/13600,(3)待机状态,3,2025-10-29 14:46:47,2025-10-29 14:47:23,36,0.01
197,L17,#40,GW252/13600,(2)停机状态,2,2025-10-29 14:20:53,2025-10-29 14:46:47,1554,0.43
198,L17,#40,GW252/13600,(1)停机过程,1,2025-10-29 14:20:00,2025-10-29 14:20:53,53,0.01
199,L17,#40,GW252/13600,(5)发电状态,5,2025-10-29 13:44:09,2025-10-29 14:20:00,2151,0.6
200,L17,#40,GW252/13600,(4)启机状态,4,2025-10-29 13:43:29,2025-10-29 13:44:09,40,0.01
201,L17,#40,GW252/13600,(3)待机状态,3,2025-10-29 13:42:56,2025-10-29 13:43:29,33,0.01
202,L17,#40,GW252/13600,(2)停机状态,2,2025-10-29 13:35:54,2025-10-29 13:42:56,422,0.12
203,L17,#40,GW252/13600,(1)停机过程,1,2025-10-29 13:35:01,2025-10-29 13:35:54,53,0.01
204,L17,#40,GW252/13600,(5)发电状态,5,2025-10-29 12:57:36,2025-10-29 13:35:01,2245,0.62
205,L17,#40,GW252/13600,(4)启机状态,4,2025-10-29 12:57:01,2025-10-29 12:57:36,35,0.01
206,L17,#40,GW252/13600,(3)待机状态,3,2025-10-29 12:56:26,2025-10-29 12:57:01,35,0.01
207,L17,#40,GW252/13600,(2)停机状态,2,2025-10-29 12:45:33,2025-10-29 12:56:26,653,0.18
208,L17,#40,GW252/13600,(1)停机过程,1,2025-10-29 12:44:42,2025-10-29 12:45:33,51,0.01
209,L17,#40,GW252/13600,(5)发电状态,5,2025-10-29 07:27:27,2025-10-29 12:44:42,19035,5.29
210,L17,#40,GW252/13600,(4)启机状态,4,2025-10-29 07:26:50,2025-10-29 07:27:27,37,0.01
211,L17,#40,GW252/13600,(3)待机状态,3,2025-10-29 07:26:18,2025-10-29 07:26:50,32,0.01
212,L17,#40,GW252/13600,(2)停机状态,2,2025-10-29 07:16:00,2025-10-29 07:26:18,618,0.17
213,L17,#40,GW252/13600,(1)停机过程,1,2025-10-29 07:14:44,2025-10-29 07:16:00,76,0.02
214,L17,#40,GW252/13600,(5)发电状态,5,2025-10-29 06:07:55,2025-10-29 07:14:44,4009,1.11
215,L17,#40,GW252/13600,(4)启机状态,4,2025-10-29 06:07:17,2025-10-29 06:07:55,38,0.01
216,L17,#40,GW252/13600,(3)待机状态,3,2025-10-29 06:06:42,2025-10-29 06:07:17,35,0.01
217,L17,#40,GW252/13600,(2)停机状态,2,2025-10-29 05:57:22,2025-10-29 06:06:42,560,0.16
218,L17,#40,GW252/13600,(1)停机过程,1,2025-10-29 05:56:29,2025-10-29 05:57:22,53,0.01
219,L17,#40,GW252/13600,(5)发电状态,5,2025-10-28 12:28:37,2025-10-29 05:56:29,62872,17.46
220,L17,#40,GW252/13600,(4)启机状态,4,2025-10-28 12:27:59,2025-10-28 12:28:37,38,0.01
221,L17,#40,GW252/13600,(3)待机状态,3,2025-10-28 12:27:25,2025-10-28 12:27:59,34,0.01
222,L17,#40,GW252/13600,(2)停机状态,2,2025-10-28 12:15:55,2025-10-28 12:27:25,690,0.19
223,L17,#40,GW252/13600,(1)停机过程,1,2025-10-28 12:15:00,2025-10-28 12:15:55,55,0.02
224,L17,#40,GW252/13600,(5)发电状态,5,2025-10-28 12:00:20,2025-10-28 12:15:00,880,0.24
225,L17,#40,GW252/13600,(4)启机状态,4,2025-10-28 11:59:44,2025-10-28 12:00:20,36,0.01
226,L17,#40,GW252/13600,(3)待机状态,3,2025-10-28 11:59:10,2025-10-28 11:59:44,34,0.01
227,L17,#40,GW252/13600,(2)停机状态,2,2025-10-28 11:46:07,2025-10-28 11:59:10,783,0.22
228,L17,#40,GW252/13600,(1)停机过程,1,2025-10-28 11:45:14,2025-10-28 11:46:07,53,0.01
229,L17,#40,GW252/13600,(5)发电状态,5,2025-10-28 09:28:33,2025-10-28 11:45:14,8201,2.28
230,L17,#40,GW252/13600,(4)启机状态,4,2025-10-28 09:27:58,2025-10-28 09:28:33,35,0.01
231,L17,#40,GW252/13600,(3)待机状态,3,2025-10-28 09:27:25,2025-10-28 09:27:58,33,0.01
232,L17,#40,GW252/13600,(2)停机状态,2,2025-10-28 09:00:11,2025-10-28 09:27:25,1634,0.45
233,L17,#40,GW252/13600,(1)停机过程,1,2025-10-28 08:59:18,2025-10-28 09:00:11,53,0.01
234,L17,#40,GW252/13600,(5)发电状态,5,2025-10-24 13:27:41,2025-10-28 08:59:18,329497,91.53
235,L17,#40,GW252/13600,(4)启机状态,4,2025-10-24 13:27:04,2025-10-24 13:27:41,37,0.01
236,L17,#40,GW252/13600,(3)待机状态,3,2025-10-24 13:26:27,2025-10-24 13:27:04,37,0.01
237,L17,#40,GW252/13600,(2)停机状态,2,2025-10-24 13:16:51,2025-10-24 13:26:27,576,0.16
238,L17,#40,GW252/13600,(1)停机过程,1,2025-10-24 13:15:35,2025-10-24 13:16:51,76,0.02
